season,week,name,judge_score,status,est_vote_share,est_vote_std
19,6,Lea Thompson,32.0,Safe,0.1169410589679616,0.0876217858956544
19,6,Janel Parrish,33.0,Safe,0.11905368882346291,0.08143540019537605
19,6,Alfonso Ribeiro,39.0,Safe,0.11410603478838946,0.10910405211145682
19,6,Tommy Chong,28.0,Safe,0.15981620641991634,0.09081422517861526
19,6,Michael Waltrip,30.0,Safe,0.14939452576660775,0.10433268126915247
19,6,Bethany Mota,36.0,Safe,0.08236341174432825,0.07147874218260594
19,6,Sadie Robertson,35.0,Safe,0.09032972280799285,0.07973691808971883
19,7,Antonio Sabato Jr.,29.5,Eliminated,0.033844886476953884,0.028639059525049047
19,7,Lea Thompson,35.0,Safe,0.12194851307008411,0.11527045164727893
19,7,Janel Parrish,33.5,Safe,0.1408865401852695,0.12157995439088015
19,7,Alfonso Ribeiro,34.0,Safe,0.13283927481063695,0.1158173682689631
19,7,Tommy Chong,30.0,Safe,0.16399875150791335,0.11170638128557679
19,7,Michael Waltrip,28.0,Safe,0.14724053835526266,0.10758533258951598
19,7,Bethany Mota,37.5,Safe,0.12023113867549512,0.11252367592056092
19,7,Sadie Robertson,31.0,Safe,0.13901035691838443,0.11702170409110063
19,8,Lea Thompson,32.0,Safe,0.1613881707341517,0.11806915378171555
19,8,Janel Parrish,43.0,Safe,0.14380665793811465,0.13032187140938034
19,8,Alfonso Ribeiro,41.0,Safe,0.15011620556651015,0.1234231326265238
19,8,Tommy Chong,29.0,Safe,0.1873454604041008,0.12752753858193233
19,8,Michael Waltrip,25.0,Eliminated,0.04548576033358937,0.03766462316723979
19,8,Bethany Mota,40.0,Safe,0.15811976644190578,0.1326370338451958
19,8,Sadie Robertson,38.0,Safe,0.15373797858162747,0.12212380824934545
19,9,Lea Thompson,35.0,Eliminated,0.05039127894031794,0.0413289445246781
19,9,Janel Parrish,38.5,Safe,0.17297136818969117,0.15161284131892191
19,9,Alfonso Ribeiro,38.5,Safe,0.16768484907462564,0.13837128072180574
19,9,Tommy Chong,28.5,Safe,0.22296298128002298,0.1357798270651918
19,9,Bethany Mota,37.0,Safe,0.16881914778582582,0.1385753586979522
19,9,Sadie Robertson,36.5,Safe,0.21717037472951653,0.13591432046195379
19,10,Janel Parrish,39.0,Safe,0.20039322729014716,0.16399437921769136
19,10,Alfonso Ribeiro,37.5,Safe,0.2389123499788239,0.16493179935548882
19,10,Tommy Chong,31.0,Eliminated,0.07927268687625202,0.06281337228784879
19,10,Bethany Mota,38.0,Safe,0.20272495239212807,0.16069776264329896
19,10,Sadie Robertson,37.0,Safe,0.27869678346264903,0.15750967749049502
19,11,Janel Parrish,38.9998,Safe,0.38219259073474643,0.18689539700599073
19,11,Alfonso Ribeiro,40.0,Safe,0.2542771431234552,0.19279417659551845
19,11,Bethany Mota,38.0,Eliminated,0.12445829693820622,0.09453522975955513
19,11,Sadie Robertson,39.333200000000005,Safe,0.23907196920359217,0.1777489472921956
20,1,Suzanne Somers,25.0,Safe,0.08379475217088979,0.07714774103301257
20,1,Willow Shields,25.0,Safe,0.08333587285404014,0.07480497833636753
20,1,Riker Lynch,31.0,Safe,0.08673770202044923,0.08089875975564434
20,1,Rumer Willis,32.0,Safe,0.08451214593516519,0.07789673934844847
20,1,Nastia Liukin,30.0,Safe,0.0844608462336497,0.07847933013421166
20,1,Michael Sam,26.0,Safe,0.08059855898322738,0.07098048758062642
20,1,Robert Herjavec,28.0,Safe,0.08465217887610696,0.0772501696389029
20,1,Charlotte McKinney,22.0,Safe,0.08741167103392844,0.0773931937724356
20,1,Noah Galloway,26.0,Safe,0.0770709533893835,0.06872867541240507
20,1,Redfoo,22.0,Safe,0.08078396234407179,0.0742168548348746
20,1,Patti LaBelle,25.0,Safe,0.08370826898033963,0.07690810044305896
20,1,Chris Soules,26.0,Safe,0.08293308717874813,0.0777563851882346
20,2,Suzanne Somers,28.0,Safe,0.08160124386267703,0.0739893683508678
20,2,Willow Shields,32.0,Safe,0.053615073385149946,0.05244972298389455
20,2,Riker Lynch,32.0,Safe,0.05670873041699142,0.06548905047744985
20,2,Rumer Willis,32.0,Safe,0.06947270048548133,0.06104573272491012
20,2,Nastia Liukin,34.0,Safe,0.04694416380515568,0.052925861140461536
20,2,Michael Sam,28.0,Safe,0.11015609205798604,0.08525720485793842
20,2,Robert Herjavec,28.0,Safe,0.0876487764890791,0.07673864111543116
20,2,Charlotte McKinney,26.0,Safe,0.13698513719611916,0.05502454604557349
20,2,Noah Galloway,27.0,Safe,0.1272849180739119,0.05115881185524206
20,2,Redfoo,31.0,Eliminated,0.009011485618014521,0.0056223211862025824
20,2,Patti LaBelle,28.0,Safe,0.06151691880334243,0.034808928138384675
20,2,Chris Soules,21.0,Safe,0.1590547598060915,0.04047492684433143
20,3,Suzanne Somers,25.0,Safe,0.10656097822294167,0.08113426174257155
20,3,Willow Shields,32.0,Safe,0.09085832740186574,0.08321832840269616
20,3,Riker Lynch,34.0,Safe,0.0986780802151429,0.08414728708482455
20,3,Rumer Willis,33.0,Safe,0.08926041058885482,0.08408879479775934
20,3,Nastia Liukin,34.0,Safe,0.0922498426261402,0.08499152212308923
20,3,Michael Sam,24.0,Safe,0.11154410117107745,0.08206380104447335
20,3,Robert Herjavec,29.0,Safe,0.10143507989187425,0.08735456822349946
20,3,Charlotte McKinney,22.0,Eliminated,0.02019625689829665,0.018319015645142604
20,3,Noah Galloway,30.0,Safe,0.09297428497542326,0.0839491758528294
20,3,Patti LaBelle,22.0,Safe,0.10528007922462361,0.07686621418757161
20,3,Chris Soules,28.0,Safe,0.09096255878375979,0.07739129384768781
20,4,Suzanne Somers,28.0,Safe,0.1269826661191188,0.08984069036199138
20,4,Willow Shields,39.0,Safe,0.10431503029905759,0.09451089694900097
20,4,Riker Lynch,34.0,Safe,0.10104949205604896,0.08941344324144761
20,4,Rumer Willis,35.0,Safe,0.09963474086079198,0.081005859609782
20,4,Nastia Liukin,36.0,Safe,0.09777942066289141,0.08609664769716804
20,4,Michael Sam,30.0,Eliminated,0.016955586754494933,0.015319518292690484
20,4,Robert Herjavec,34.0,Safe,0.09821540976216879,0.09987732706532351
20,4,Noah Galloway,32.0,Safe,0.10742150805557385,0.08417646325933699
20,4,Patti LaBelle,30.0,Safe,0.12381382136995756,0.09252814524910317
20,4,Chris Soules,27.0,Safe,0.12383232405989622,0.07516684945234967
20,5,Suzanne Somers,28.0,Eliminated,0.01878864925870151,0.01773683251213955
20,5,Willow Shields,34.0,Safe,0.12333709074322712,0.10008823496182531
20,5,Riker Lynch,38.0,Safe,0.10255364292288313,0.11898606902937685
20,5,Rumer Willis,39.0,Safe,0.08411254287081672,0.0892014555174064
20,5,Nastia Liukin,38.0,Safe,0.10959392455276289,0.11413996980252135
20,5,Robert Herjavec,24.0,Safe,0.18130697215135688,0.09704277876210002
20,5,Noah Galloway,28.0,Safe,0.11239132654425354,0.09520230783569492
20,5,Patti LaBelle,27.0,Safe,0.12799570047860584,0.08194738191066984
20,5,Chris Soules,27.0,Safe,0.1399201504773924,0.08923522455538896
20,6,Willow Shields,36.5,Safe,0.1137276845970155,0.10593634557116928
20,6,Riker Lynch,38.0,Safe,0.12219731548057385,0.09661809343361988
20,6,Rumer Willis,35.5,Safe,0.133054560956075,0.11587890427586443
20,6,Nastia Liukin,36.5,Safe,0.11323106492153681,0.1103083271623585
20,6,Robert Herjavec,33.5,Safe,0.17978862337274606,0.10036462137238757
20,6,Noah Galloway,34.0,Safe,0.15908993560827253,0.10074510250702086
20,6,Patti LaBelle,34.0,Eliminated,0.028466338328761845,0.023302776748091593
20,6,Chris Soules,35.0,Safe,0.15044447673501835,0.09870841191693641
20,7,Willow Shields,39.0,Eliminated,0.03515813232502948,0.024801914149799497
20,7,Riker Lynch,37.0,Safe,0.15750252801404904,0.08172685565252788
20,7,Rumer Willis,37.0,Safe,0.11715853127236447,0.054523369415171545
20,7,Nastia Liukin,41.0,Safe,0.09309567635295278,0.06205924589038242
20,7,Robert Herjavec,31.0,Safe,0.23819330793090623,0.09758856196701707
20,7,Noah Galloway,38.0,Safe,0.08761860434375213,0.05590132186482169
20,7,Chris Soules,31.0,Safe,0.2712732197609459,0.10647228881669618
20,8,Riker Lynch,39.0,Safe,0.17704886295754443,0.12894544436333696
20,8,Rumer Willis,40.0,Safe,0.18061075197691304,0.14356720323451486
20,8,Nastia Liukin,38.0,Safe,0.20865039257681878,0.135171609298369
20,8,Robert Herjavec,31.0,Eliminated,0.09676598493589118,0.0697471045796084
20,8,Noah Galloway,31.5,Safe,0.2877182636235885,0.12736617523929705
20,8,Chris Soules,32.0,Eliminated,0.04920574392924388,0.03798518940354465
20,9,Riker Lynch,40.0,Safe,0.14873327128016695,0.060948095837952604
20,9,Rumer Willis,39.0,Safe,0.27259816023605504,0.0795767139334273
20,9,Nastia Liukin,40.0,Eliminated,0.060453130216118686,0.04787989297400105
20,9,Noah Galloway,38.0,Safe,0.5182154382676594,0.11535634032981393
20,10,Riker Lynch,40.0,Safe,0.31906436394212606,0.22972165551276236
20,10,Rumer Willis,40.0,Safe,0.343029258201219,0.23709536782404164
20,10,Noah Galloway,36.0,Safe,0.3379063778566558,0.23711851657582855
21,1,Gary Busey,15.0,Safe,0.0747248366570135,0.06953290500380982
21,1,Alexa PenaVega,22.0,Safe,0.07572728480329624,0.07064910821871882
21,1,Carlos PenaVega,23.0,Safe,0.07470959765497434,0.07080955401434295
21,1,Victor Espinoza,15.0,Safe,0.07696855009916338,0.07541435844977215
21,1,Alek Skarlatos,22.0,Safe,0.08089735729022489,0.07566843646257625
21,1,Chaka Khan,13.0,Safe,0.07791511875246547,0.07345237178469291
21,1,Andy Grammer,21.0,Safe,0.07906033716762143,0.07268800869625067
21,1,Tamar Braxton,23.0,Safe,0.07431268046586968,0.07103674239839193
21,1,Nick Carter,24.0,Safe,0.0763780579666708,0.06679885877546916
21,1,Hayes Grier,21.0,Safe,0.07973497272134143,0.07373823994400522
21,1,Bindi Irwin,24.0,Safe,0.07929217529778942,0.07114501021986609
21,1,Kim Zolciak-Biermann,12.0,Safe,0.07317429226816081,0.06818440866327696
21,1,Paula Deen,15.0,Safe,0.07710473885540828,0.0699771004962028
21,2,Gary Busey,16.5,Safe,0.11532350570891867,0.07964793611730552
21,2,Alexa PenaVega,23.0,Safe,0.07713626331670057,0.06127550198960036
21,2,Carlos PenaVega,22.5,Safe,0.0742127954177162,0.07768415152709567
21,2,Victor Espinoza,18.5,Eliminated,0.013865813742785565,0.01121293040824422
21,2,Alek Skarlatos,22.5,Safe,0.07574330603532407,0.0684870897395566
21,2,Chaka Khan,15.0,Eliminated,0.02768438643591243,0.024815871227628766
21,2,Andy Grammer,22.0,Safe,0.08480609598272676,0.06706469129174032
21,2,Tamar Braxton,24.5,Safe,0.08598983198632403,0.081069325409492
21,2,Nick Carter,22.5,Safe,0.08594470049691727,0.08057339277384899
21,2,Hayes Grier,22.5,Safe,0.08365507001470253,0.07527754997475325
21,2,Bindi Irwin,24.0,Safe,0.08156645110775401,0.07842208668682292
21,2,Kim Zolciak-Biermann,18.5,Safe,0.10335453885536598,0.08173066445456194
21,2,Paula Deen,18.5,Safe,0.09071724089885203,0.0724619453980959
21,3,Gary Busey,25.0,Safe,0.10024234957857524,0.08653089880687027
21,3,Alexa PenaVega,36.0,Safe,0.09431486961008737,0.08608901991137956
21,3,Carlos PenaVega,31.0,Safe,0.1009566493307959,0.08915679962329243
21,3,Alek Skarlatos,33.0,Safe,0.10193234682532665,0.08911660743026949
21,3,Andy Grammer,29.0,Safe,0.1033274899649293,0.09256290946497976
21,3,Tamar Braxton,33.0,Safe,0.0978764146558077,0.09041858388353517
21,3,Nick Carter,36.0,Safe,0.09883610351692465,0.09110136004782314
21,3,Hayes Grier,30.0,Safe,0.09887811121691141,0.0892719449816795
21,3,Bindi Irwin,32.0,Safe,0.09912245705798615,0.0872123483459456
21,3,Paula Deen,20.0,Safe,0.1045132082426555,0.09140499454705514
21,4,Gary Busey,16.0,Eliminated,0.026927477269903705,0.02148550980911564
21,4,Alexa PenaVega,21.0,Safe,0.1172547568317905,0.09376282036533035
21,4,Carlos PenaVega,25.0,Safe,0.09935008558223078,0.08876364881481275
21,4,Alek Skarlatos,24.0,Safe,0.09860827107478413,0.08916273913918071
21,4,Andy Grammer,23.0,Safe,0.11119972449430818,0.09265740121435581
21,4,Tamar Braxton,27.0,Safe,0.10488032276461925,0.09850495681571377
21,4,Nick Carter,27.0,Safe,0.10208279490124358,0.09176775875078719
21,4,Hayes Grier,27.0,Safe,0.11007843773162283,0.09222450884574498
21,4,Bindi Irwin,28.0,Safe,0.10106317593882094,0.09379772988707537
21,4,Paula Deen,18.0,Safe,0.1285549534106759,0.08671085043709237
21,5,Alexa PenaVega,40.0,Safe,0.10805829535557859,0.09678958862548406
21,5,Carlos PenaVega,39.0,Safe,0.11350592295691225,0.1012936397186552
21,5,Alek Skarlatos,29.0,Safe,0.11302303418491222,0.09998028136872619
21,5,Andy Grammer,36.0,Safe,0.10825024726051417,0.09896684641156252
21,5,Tamar Braxton,29.0,Safe,0.11616647216434811,0.09722761532907764
21,5,Nick Carter,35.0,Safe,0.110520169780541,0.10225312239486344
21,5,Hayes Grier,30.0,Safe,0.10436354361306079,0.09323234900533904
21,5,Bindi Irwin,37.0,Safe,0.10949100304253305,0.0954954020377579
21,5,Paula Deen,26.0,Safe,0.11662131164159971,0.10102656599023194
21,6,Alexa PenaVega,30.0,Safe,0.13316014306673646,0.10011410733040775
21,6,Carlos PenaVega,38.0,Safe,0.12101879047344069,0.10563601673973935
21,6,Alek Skarlatos,30.0,Safe,0.14143556411539407,0.11021290377299563
21,6,Andy Grammer,40.0,Safe,0.11467222122310623,0.09609690969612848
21,6,Tamar Braxton,40.0,Safe,0.11599747688794336,0.1081481239172142
21,6,Nick Carter,39.0,Safe,0.11240371867004605,0.10844284822040406
21,6,Hayes Grier,32.0,Safe,0.11539570331402589,0.10103240013882708
21,6,Bindi Irwin,40.0,Safe,0.11153788980372355,0.09459035516506635
21,6,Paula Deen,24.0,Eliminated,0.034378492445583955,0.02832322576787787
21,7,Alexa PenaVega,27.5,Safe,0.11085165290247094,0.0
21,7,Carlos PenaVega,28.0,Safe,0.04926568726228621,0.0
21,7,Alek Skarlatos,26.5,Safe,0.2883736709503065,0.0
21,7,Andy Grammer,28.0,Safe,0.15619339806199037,0.0
21,7,Tamar Braxton,27.0,Safe,0.13472771003860465,0.0
21,7,Nick Carter,27.0,Safe,0.18787657176070777,0.0
21,7,Hayes Grier,28.0,Eliminated,0.028996422209505306,0.0
21,7,Bindi Irwin,29.0,Safe,0.043714886814128266,0.0
21,8,Alexa PenaVega,26.9998,Safe,0.1682133710653951,0.1238107769152616
21,8,Carlos PenaVega,28.9998,Safe,0.1488831658917425,0.13178673589271167
21,8,Alek Skarlatos,25.0,Safe,0.210058059825872,0.13014414983999048
21,8,Andy Grammer,23.9998,Eliminated,0.05208560819891796,0.042763011220704125
21,8,Tamar Braxton,28.0,Safe,0.14949762394018948,0.12671165157899505
21,8,Nick Carter,33.0,Safe,0.13396716614774593,0.11768989900124636
21,8,Bindi Irwin,28.0,Safe,0.13729500493013724,0.12576877551293647
21,9,Alexa PenaVega,30.0,Eliminated,0.008212696927129868,0.004467141860234019
21,9,Carlos PenaVega,27.0,Safe,0.17004281984738714,0.005939327133968497
21,9,Alek Skarlatos,25.5,Safe,0.27530968247173826,0.05793788060182403
21,9,Tamar Braxton,24.5,Safe,0.3788114966987317,0.010595794947956871
21,9,Nick Carter,27.5,Safe,0.13009059524342315,0.021584382193152937
21,9,Bindi Irwin,30.0,Safe,0.03753270881158992,0.02428551818697971
21,10,Carlos PenaVega,31.5,Safe,0.24495176023648924,0.1923880648180783
21,10,Alek Skarlatos,28.5,Safe,0.24059362169711537,0.18772916947902205
21,10,Nick Carter,27.0,Safe,0.24921198214727203,0.19612982795921372
21,10,Bindi Irwin,31.5,Safe,0.26524263591912345,0.19711374031757667
21,11,Carlos PenaVega,30.0,Eliminated,0.05759612799140711,0.0514321459193515
21,11,Alek Skarlatos,27.999899999999997,Safe,0.5178980160359706,0.1276623602625882
21,11,Nick Carter,30.0,Safe,0.21037478536961168,0.09557049942405388
21,11,Bindi Irwin,30.0,Safe,0.21413107060301043,0.10157706540350907
22,1,Mischa Barton,16.0,Safe,0.08138897460256043,0.07926091610112558
22,1,Kim Fields,20.0,Safe,0.07904036221087757,0.07131842233036714
22,1,Jodie Sweetin,20.0,Safe,0.0853758825276522,0.07207122937124957
22,1,Doug Flutie,15.0,Safe,0.08302977614183439,0.07398750249755578
22,1,Von Miller,21.0,Safe,0.08397867723174285,0.07479693482787278
22,1,Antonio Brown,21.0,Safe,0.08330502477568827,0.07837860495442102
22,1,Paige VanZant,21.0,Safe,0.08306011201603833,0.07655482379073049
22,1,Geraldo Rivera,13.0,Safe,0.08716325312018643,0.07775006184553263
22,1,Nyle DiMarco,23.0,Safe,0.08581172793717554,0.07858772684488902
22,1,Ginger Zee,23.0,Safe,0.08459160109644491,0.0808879176440984
22,1,Wanya Morris,23.0,Safe,0.08148885563684273,0.07720604155203409
22,1,Marla Maples,21.0,Safe,0.0817657527029563,0.07595942835916585
22,2,Mischa Barton,15.0,Safe,0.10416839076860931,0.07619834364150709
22,2,Kim Fields,19.0,Safe,0.09538186444609438,0.07835555472665706
22,2,Jodie Sweetin,21.0,Safe,0.09337440803830242,0.08572320939722185
22,2,Doug Flutie,20.0,Safe,0.08275053977853603,0.07118890113023678
22,2,Von Miller,20.0,Safe,0.08068575487118056,0.07086283543092858
22,2,Antonio Brown,19.0,Safe,0.09090097722196458,0.07294710423888787
22,2,Paige VanZant,24.0,Safe,0.09027478407675338,0.0783052285712628
22,2,Geraldo Rivera,13.0,Eliminated,0.024619142467941002,0.022097504477852605
22,2,Nyle DiMarco,20.0,Safe,0.08906569798141249,0.07661686611123342
22,2,Ginger Zee,21.0,Safe,0.08279280886631102,0.07401585086637164
22,2,Wanya Morris,24.0,Safe,0.08360542027174114,0.07357668406450907
22,2,Marla Maples,20.0,Safe,0.08238021121115367,0.07848892588856149
22,3,Mischa Barton,18.0,Eliminated,0.02711657858473988,0.022015041832728687
22,3,Kim Fields,22.0,Safe,0.09744360233003774,0.0830077489704799
22,3,Jodie Sweetin,23.0,Safe,0.09567321889646781,0.08626925012272951
22,3,Doug Flutie,20.0,Safe,0.10834828135582412,0.08324210091811321
22,3,Von Miller,20.0,Safe,0.10286201784485702,0.09029988970845455
22,3,Antonio Brown,20.0,Safe,0.10283244627120743,0.08259938683365053
22,3,Paige VanZant,23.0,Safe,0.08890991708902539,0.08229877453608009
22,3,Nyle DiMarco,25.0,Safe,0.09366623528533552,0.08532142666158823
22,3,Ginger Zee,21.0,Safe,0.0859894535550146,0.08129254208204748
22,3,Wanya Morris,24.0,Safe,0.09880085962539123,0.08642607390508174
22,3,Marla Maples,21.0,Safe,0.09835738916209934,0.08789223519009585
22,4,Kim Fields,32.0,Safe,0.1152230752450384,0.09856582393023443
22,4,Jodie Sweetin,27.0,Safe,0.11680808270735149,0.08090651918148904
22,4,Doug Flutie,24.0,Safe,0.12945131836464108,0.09261679236211284
22,4,Von Miller,32.0,Safe,0.0998480571500412,0.08232851031534533
22,4,Antonio Brown,35.0,Safe,0.0935110146193268,0.08296339868965548
22,4,Paige VanZant,36.0,Safe,0.10588980605508636,0.08866789533640879
22,4,Nyle DiMarco,34.0,Safe,0.1028662252335998,0.0873302984045482
22,4,Ginger Zee,36.0,Safe,0.11041669465422087,0.10251522307711897
22,4,Wanya Morris,35.0,Safe,0.1059159256884425,0.09525562287880654
22,4,Marla Maples,28.0,Eliminated,0.02006980028225131,0.017060216839187847
22,5,Kim Fields,28.0,Safe,0.1119242862852971,0.10110296270403636
22,5,Jodie Sweetin,35.0,Safe,0.108143274167596,0.09960843712786217
22,5,Doug Flutie,28.0,Safe,0.11497119593033193,0.10303958517436912
22,5,Von Miller,29.0,Safe,0.11319842695891472,0.09916969791364061
22,5,Antonio Brown,26.0,Safe,0.10578816498749011,0.09295973416008178
22,5,Paige VanZant,31.0,Safe,0.11212378557390094,0.09902375978809269
22,5,Nyle DiMarco,37.0,Safe,0.10996365144264421,0.09554634282926643
22,5,Ginger Zee,32.0,Safe,0.11308178621163639,0.09652946432909161
22,5,Wanya Morris,30.0,Safe,0.11080542844218871,0.09777535048582502
22,6,Kim Fields,24.0,Safe,0.12926169921023356,0.09828183402302182
22,6,Jodie Sweetin,25.0,Safe,0.10950120561789552,0.10134168686461663
22,6,Doug Flutie,21.0,Eliminated,0.03898751477415993,0.029462391320435665
22,6,Von Miller,24.0,Safe,0.1341921226486361,0.10468508595985922
22,6,Antonio Brown,27.0,Safe,0.11885965068481757,0.09725966204078246
22,6,Paige VanZant,28.0,Safe,0.11498756705969201,0.09552547436199244
22,6,Nyle DiMarco,25.0,Safe,0.11709785117629365,0.09975777641734347
22,6,Ginger Zee,24.0,Safe,0.11906676219899061,0.08924733292433677
22,6,Wanya Morris,29.0,Safe,0.1180456266292806,0.09988209857277403
22,7,Kim Fields,26.0,Eliminated,0.036483978802058066,0.02878721514557762
22,7,Jodie Sweetin,25.5,Safe,0.22636049682853013,0.08986059334335167
22,7,Von Miller,26.0,Eliminated,0.03408725330316917,0.029201524073342068
22,7,Antonio Brown,26.0,Safe,0.1615966358921424,0.10165113476469032
22,7,Paige VanZant,27.5,Safe,0.12656675566019943,0.08650145645622442
22,7,Nyle DiMarco,28.0,Safe,0.15136345926680703,0.12076992808836345
22,7,Ginger Zee,27.5,Safe,0.1265833284802622,0.09729434043081164
22,7,Wanya Morris,27.5,Safe,0.1369580917668315,0.08812583554572322
22,8,Jodie Sweetin,30.0,Eliminated,0.052771576992729774,0.016396212507891996
22,8,Antonio Brown,27.0,Safe,0.2021638732478721,0.026270572061388733
22,8,Paige VanZant,28.0,Safe,0.10799735895157356,0.014941163810355589
22,8,Nyle DiMarco,29.0,Safe,0.09845020628170628,0.007717938126007982
22,8,Ginger Zee,30.0,Safe,0.07459463793509605,0.009112635739571821
22,8,Wanya Morris,25.0,Safe,0.46402234659102226,0.029120318372488935
22,9,Antonio Brown,27.5,Eliminated,0.12338509948567644,0.08083162130209032
22,9,Paige VanZant,29.5,Safe,0.18805706453644463,0.13175501322168487
22,9,Nyle DiMarco,28.5,Safe,0.2870994603302749,0.15393638829356485
22,9,Ginger Zee,28.0,Safe,0.35572690849288374,0.13419087297692203
22,9,Wanya Morris,30.0,Eliminated,0.04573146715472019,0.030536854609342124
22,10,Paige VanZant,29.666600000000003,Safe,0.32264831823038015,0.22626520848346582
22,10,Nyle DiMarco,28.9998,Safe,0.34448262614387887,0.22918455262069973
22,10,Ginger Zee,28.333199999999998,Safe,0.3328690556257406,0.23174910351804648
23,1,Jake T. Austin,22.0,Safe,0.07357505448143473,0.0669119270649797
23,1,Maureen McCormick,22.0,Safe,0.07417684231037266,0.06815431422496075
23,1,Marilu Henner,27.0,Safe,0.07892652795865158,0.07343410325187796
23,1,Ryan Lochte,24.0,Safe,0.0801202719200424,0.07284790222532936
23,1,Calvin Johnson Jr.,26.0,Safe,0.07488332480003236,0.0740392809398118
23,1,Laurie Hernandez,31.0,Safe,0.0747976345492108,0.0715766142596979
23,1,Amber Rose,24.0,Safe,0.08181680079047744,0.07040010029354829
23,1,Rick Perry,20.0,Safe,0.07310588793620432,0.06670192392275909
23,1,James Hinchcliffe,31.0,Safe,0.07722318613746106,0.0719806996655444
23,1,Babyface,26.0,Safe,0.07459058018165317,0.07293385434464189
23,1,Vanilla Ice,25.0,Safe,0.08006582907031659,0.07827109496755615
23,1,Jana Kramer,27.0,Safe,0.07905535188140168,0.07269402777311401
23,1,Terra Jole,25.0,Safe,0.07766270798274111,0.07315266998539009
23,2,Jake T. Austin,24.0,Eliminated,0.011859500965542037,0.010735019033776836
23,2,Maureen McCormick,26.0,Safe,0.07794787155254793,0.06451904689952326
23,2,Marilu Henner,27.0,Safe,0.07193656246214247,0.07013691997537297
23,2,Ryan Lochte,24.0,Safe,0.09984220417880274,0.08567441043708512
23,2,Calvin Johnson Jr.,28.0,Safe,0.08007839619776777,0.07717153830699815
23,2,Laurie Hernandez,32.0,Safe,0.08202559917745597,0.07654810695580344
23,2,Amber Rose,24.0,Safe,0.0666505253479748,0.05626632856453078
23,2,Rick Perry,22.0,Safe,0.10479209255216344,0.07043641914718118
23,2,James Hinchcliffe,29.0,Safe,0.0832622258917401,0.07105010919514242
23,2,Babyface,30.0,Safe,0.08197331076731643,0.0790195103371516
23,2,Vanilla Ice,26.0,Safe,0.08141205372233003,0.08338995323154064
23,2,Jana Kramer,29.0,Safe,0.08428443674174826,0.07311309474094992
23,2,Terra Jole,31.0,Safe,0.0739352204424681,0.07116526622473002
23,3,Maureen McCormick,28.0,Safe,0.08820643728315222,0.08240584792972533
23,3,Marilu Henner,28.0,Safe,0.089016782843565,0.08369191009687216
23,3,Ryan Lochte,25.0,Safe,0.08745813052970015,0.07237676559201534
23,3,Calvin Johnson Jr.,32.0,Safe,0.0837858493818304,0.07607642068099502
23,3,Laurie Hernandez,31.0,Safe,0.0927810869845578,0.07876268259685133
23,3,Amber Rose,25.0,Safe,0.0953287900832823,0.079866228179833
23,3,Rick Perry,23.0,Eliminated,0.019620700505207464,0.015730918227981245
23,3,James Hinchcliffe,29.0,Safe,0.07988335050913559,0.07427531374872175
23,3,Babyface,25.0,Safe,0.08774512049266955,0.08036678458023075
23,3,Vanilla Ice,23.0,Safe,0.1043833264043147,0.08231590725599808
23,3,Jana Kramer,26.0,Safe,0.0879900744624472,0.07746542423326583
23,3,Terra Jole,30.0,Safe,0.08380035052013764,0.07469588029516527
23,4,Maureen McCormick,24.0,Safe,0.10494184447916029,0.07277516487993077
23,4,Marilu Henner,21.0,Safe,0.13290080498006188,0.0563635658707267
23,4,Ryan Lochte,22.0,Safe,0.1402296872244305,0.07361161216343046
23,4,Calvin Johnson Jr.,23.0,Safe,0.08490520127497472,0.060647518781738
23,4,Laurie Hernandez,30.0,Safe,0.07537647568610362,0.0821976029633314
23,4,Amber Rose,24.0,Safe,0.11859914071927546,0.11091384388235463
23,4,James Hinchcliffe,28.0,Safe,0.10153807009147717,0.07880324829847844
23,4,Babyface,18.0,Eliminated,0.040212461066246666,0.030704615324472852
23,4,Vanilla Ice,23.0,Eliminated,0.013321500551255777,0.010501285403797857
23,4,Jana Kramer,23.0,Safe,0.09987206612989538,0.07402579325803779
23,4,Terra Jole,25.0,Safe,0.08810274779711849,0.09848667299355214
23,5,Maureen McCormick,24.0,Safe,0.10620141639343979,0.09975547989697442
23,5,Marilu Henner,27.0,Safe,0.11293367811257635,0.09981679648225472
23,5,Ryan Lochte,24.0,Safe,0.10960278575959309,0.09860032567614722
23,5,Calvin Johnson Jr.,24.0,Safe,0.11140694996317066,0.096389710900096
23,5,Laurie Hernandez,25.0,Safe,0.10885615517882043,0.09500875948480161
23,5,Amber Rose,24.0,Safe,0.11258894194796382,0.10531271260339499
23,5,James Hinchcliffe,29.0,Safe,0.10951938397571716,0.09563709564384144
23,5,Jana Kramer,26.0,Safe,0.11663342416028286,0.10065572697904257
23,5,Terra Jole,27.0,Safe,0.11225726450843553,0.09905501346679474
23,6,Maureen McCormick,31.0,Safe,0.12519527255896437,0.10362752125968339
23,6,Marilu Henner,34.0,Safe,0.12363629699403826,0.10987414202985507
23,6,Ryan Lochte,30.0,Safe,0.13083631938234364,0.1005677794062064
23,6,Calvin Johnson Jr.,37.0,Safe,0.11880847313489801,0.1034636671134557
23,6,Laurie Hernandez,37.0,Safe,0.10917969386164453,0.095284818690541
23,6,Amber Rose,28.0,Eliminated,0.034255966731124805,0.027875219165474134
