season,week,name,score,status,industry,age,est_vote_share,est_vote_std,method_used,is_consistent,certainty_score,score_norm,week_norm,ind_athlete,ind_actor,ind_singer,ind_model,ind_comedian,age_norm,prev_vote_share,score_sq,age_sq,score_x_age,bias,ml_pred_vote_share
22,5,Paige VanZant,31.0,Safe,Athlete,22,0.1304044381245049,0.0684332306976483,Percentage,True,0.7491399281365303,0.4545454132231443,0.5,1,0,0,0,0,0.04,0.1279087591660909,0.206611532682199,0.0016,0.01818181652892577,1.0,0.13191331134581016
22,6,Paige VanZant,37.33333333333333,Safe,Athlete,22,0.1414101252918257,0.0675622421628771,Percentage,True,0.7717568869525278,0.8749999179687581,0.6,1,0,0,0,0,0.04,0.1304044381245049,0.7656248564453334,0.0016,0.03499999671875032,1.0,0.14762648310886153
22,7,Paige VanZant,36.66666666666666,Safe,Athlete,22,0.1665617458872078,0.06979707908064,Percentage,True,0.7908952749305256,0.7999997600000702,0.7,1,0,0,0,0,0.04,0.1414101252918257,0.63999961600017,0.0016,0.03199999040000281,1.0,0.15912395278843436
22,8,Paige VanZant,37.33333333333333,Safe,Athlete,22,0.2002723381686322,0.0783347429018755,Percentage,True,0.7412579036451701,0.5999999100000131,0.8,1,0,0,0,0,0.04,0.1665617458872078,0.3599998920000238,0.0016,0.023999996400000525,1.0,0.18200970300820918
22,9,Paige VanZant,39.33333333333333,Safe,Athlete,22,0.2780060978368729,0.0850142515820007,Percentage,True,0.752458009086276,0.7999997600000711,0.9,1,0,0,0,0,0.04,0.2002723381686322,0.6399996160001714,0.0016,0.03199999040000284,1.0,0.22420646496178964
22,10,Paige VanZant,39.55546666666667,Safe,Athlete,22,0.4168092654487809,0.1367702457969173,Percentage,True,0.4823958200625834,0.99999943752844,1.0,1,0,0,0,0,0.04,0.2780060978368729,0.9999988750571964,0.0016,0.0399999775011376,1.0,0.31216909570779044
22,1,Von Miller,28.0,Safe,Athlete,27,0.0988318882960146,0.0571742445072534,Percentage,True,0.7874679358353026,0.7999999400000047,0.1,1,0,0,0,0,0.14,0.1,0.6399999040000112,0.019600000000000003,0.11199999160000067,1.0,0.10228535228476168
22,2,Von Miller,26.666666666666664,Safe,Athlete,27,0.099499334636697,0.0554952756480177,Percentage,True,0.8028130847738661,0.6363635929752095,0.2,1,0,0,0,0,0.14,0.0988318882960146,0.40495862246431813,0.019600000000000003,0.08909090301652933,1.0,0.09911974687664776
22,3,Von Miller,26.666666666666664,Safe,Athlete,27,0.1032048346885533,0.0555276629910751,Percentage,True,0.798289098747287,0.285714255102044,0.3,1,0,0,0,0,0.14,0.099499334636697,0.08163263556851588,0.019600000000000003,0.03999999571428617,1.0,0.0941341266842381
22,4,Von Miller,32.0,Safe,Athlete,27,0.1187969840948448,0.0599804328670527,Percentage,True,0.78799577449692,0.6666666111111158,0.4,1,0,0,0,0,0.14,0.1032048346885533,0.4444443703703797,0.019600000000000003,0.09333332555555622,1.0,0.10895003129355829
22,5,Von Miller,29.0,Safe,Athlete,27,0.1174403635272862,0.0658140082758557,Percentage,True,0.7491399281365303,0.2727272479338866,0.5,1,0,0,0,0,0.14,0.1187969840948448,0.07438015176559165,0.019600000000000003,0.038181814710744125,1.0,0.11828056634290732
22,6,Von Miller,32.0,Safe,Athlete,27,0.1248448230783109,0.0633623407313139,Percentage,True,0.7717568869525278,0.37499996484375364,0.6,1,0,0,0,0,0.14,0.1174403635272862,0.14062497363281648,0.019600000000000003,0.052499995078125514,1.0,0.12131471302947627
22,7,Von Miller,34.666666666666664,Eliminated,Athlete,27,0.0548261291051076,0.021341231898753,Percentage,True,0.7908952749305256,0.19999994000001756,0.7,1,0,0,0,0,0.14,0.1248448230783109,0.03999997600001062,0.019600000000000003,0.02799999160000246,1.0,0.12762920373164968
22,1,Wanya Morris,30.666666666666664,Safe,Singer/Rapper,42,0.0928820628198454,0.0554824512971978,Percentage,True,0.7874679358353026,0.9999999250000057,0.1,0,0,1,0,0,0.44,0.1,0.999999850000017,0.1936,0.4399999670000025,1.0,0.10288337692068476
22,2,Wanya Morris,32.0,Safe,Singer/Rapper,42,0.09595879407852,0.0537430706916693,Percentage,True,0.8028130847738661,0.9999999318181865,0.2,0,0,1,0,0,0.44,0.0928820628198454,0.9999998636363776,0.1936,0.43999997000000207,1.0,0.09785303758079102
22,3,Wanya Morris,32.0,Safe,Singer/Rapper,42,0.1050866582312381,0.0568623348137193,Percentage,True,0.798289098747287,0.8571427653061328,0.3,0,0,1,0,0,0.44,0.09595879407852,0.7346937201166441,0.1936,0.3771428167346984,1.0,0.0994349404611162
22,4,Wanya Morris,35.0,Safe,Singer/Rapper,42,0.1102450157980794,0.059099731384857,Percentage,True,0.78799577449692,0.9166665902777842,0.4,0,0,1,0,0,0.44,0.1050866582312381,0.8402776377314991,0.1936,0.40333329972222504,1.0,0.11268475268535606
22,5,Wanya Morris,30.0,Safe,Singer/Rapper,42,0.1076535711100921,0.0616614179738916,Percentage,True,0.7491399281365303,0.3636363305785154,0.5,0,0,1,0,0,0.44,0.1102450157980794,0.13223138091660736,0.1936,0.15999998545454677,1.0,0.10733955357839838
22,6,Wanya Morris,38.66666666666666,Safe,Singer/Rapper,42,0.1254575589738638,0.0645069545034652,Percentage,True,0.7717568869525278,0.9999999062500089,0.6,0,0,1,0,0,0.44,0.1076535711100921,0.9999998125000266,0.1936,0.4399999587500039,1.0,0.12218477531442959
22,7,Wanya Morris,36.66666666666666,Safe,Singer/Rapper,42,0.1504457272325452,0.0639581299555187,Percentage,True,0.7908952749305256,0.7999997600000702,0.7,0,0,1,0,0,0.44,0.1254575589738638,0.63999961600017,0.1936,0.3519998944000309,1.0,0.13743191205191035
22,8,Wanya Morris,33.33333333333333,Safe,Singer/Rapper,42,0.1813894719404056,0.0650002393890747,Percentage,True,0.7412579036451701,0.0,0.8,0,0,1,0,0,0.44,0.1504457272325452,0.0,0.1936,0.0,1.0,0.14914961510338462
22,9,Wanya Morris,40.0,Eliminated,Singer/Rapper,42,0.1164472474523622,0.0373031041016724,Percentage,True,0.752458009086276,0.99999970000009,0.9,0,0,1,0,0,0.44,0.1813894719404056,0.99999940000027,0.1936,0.4399998680000396,1.0,0.2048438386913003
23,1,Amber Rose,24.0,Safe,Model,32,0.065203363873957,0.0470799154252293,Percentage,True,0.7964824660938248,0.3636363305785154,0.1,0,0,0,1,0,0.24,0.1,0.13223138091660736,0.0576,0.0872727193388437,1.0,0.07602349798758912
23,2,Amber Rose,24.0,Safe,Model,32,0.0694119411598299,0.0422235526195732,Percentage,True,0.8185243963607682,0.19999998000000202,0.2,0,0,0,1,0,0.24,0.065203363873957,0.039999992000001205,0.0576,0.047999995200000485,1.0,0.03928787204839244
23,3,Amber Rose,25.0,Safe,Model,32,0.070197767422109,0.0463778610810123,Percentage,True,0.8005002042085424,0.22222219753086697,0.3,0,0,0,1,0,0.24,0.0694119411598299,0.04938270507544766,0.0576,0.05333332740740807,1.0,0.04632251758784075
23,4,Amber Rose,32.0,Safe,Model,32,0.0906547225541607,0.0503214823443917,Percentage,True,0.8110003408211157,0.4999999687500019,0.4,0,0,0,1,0,0.24,0.070197767422109,0.24999996875000288,0.0576,0.11999999250000046,1.0,0.055219195429077016
23,5,Amber Rose,32.0,Safe,Model,32,0.0827986580922985,0.0576580218571929,Percentage,True,0.7402861223399632,0.0,0.5,0,0,0,1,0,0.24,0.0906547225541607,0.0,0.0576,0.0,1.0,0.06880118750282745
23,6,Amber Rose,28.0,Eliminated,Model,32,0.0317143879039117,0.0178828583366157,Percentage,True,0.7673222740997651,0.0,0.6,0,0,0,1,0,0.24,0.0827986580922985,0.0,0.0576,0.0,1.0,0.06301206971154683
23,1,Babyface,26.0,Safe,Singer/Rapper,57,0.0809366525226625,0.0512349651385666,Percentage,True,0.7964824660938248,0.5454544958677732,0.1,0,0,1,0,0,0.74,0.1,0.2975206070623666,0.5476,0.4036363269421521,1.0,0.0905977305374566
23,2,Babyface,30.0,Safe,Singer/Rapper,57,0.0880492687839994,0.0525842945332205,Percentage,True,0.8185243963607682,0.7999999200000081,0.2,0,0,1,0,0,0.74,0.0809366525226625,0.6399998720000193,0.5476,0.591999940800006,1.0,0.07894088813050412
23,3,Babyface,25.0,Safe,Singer/Rapper,57,0.0824270800652129,0.0499235874847686,Percentage,True,0.8005002042085424,0.22222219753086697,0.3,0,0,1,0,0,0.74,0.0880492687839994,0.04938270507544766,0.5476,0.16444442617284155,1.0,0.07690059226992162
23,4,Babyface,24.0,Eliminated,Singer/Rapper,57,0.0353673164769792,0.0171010553970704,Percentage,True,0.8110003408211157,0.0,0.4,0,0,1,0,0,0.74,0.0824270800652129,0.0,0.5476,0.0,1.0,0.07006710811792442
23,1,Calvin Johnson Jr.,26.0,Safe,Athlete,30,0.0907770203328841,0.0551151807874539,Percentage,True,0.7964824660938248,0.5454544958677732,0.1,1,0,0,0,0,0.2,0.1,0.2975206070623666,0.04000000000000001,0.10909089917355463,1.0,0.09558265990745651
23,2,Calvin Johnson Jr.,28.0,Safe,Athlete,30,0.0973065862025069,0.0545583205260757,Percentage,True,0.8185243963607682,0.599999940000006,0.2,1,0,0,0,0,0.2,0.0907770203328841,0.3599999280000108,0.04000000000000001,0.11999998800000121,1.0,0.08968679060099694
23,3,Calvin Johnson Jr.,32.0,Safe,Athlete,30,0.1201491126012084,0.0623186659512115,Percentage,True,0.8005002042085424,0.9999998888889013,0.3,1,0,0,0,0,0.2,0.0973065862025069,0.999999777777815,0.04000000000000001,0.19999997777778028,1.0,0.10936889863255206
23,4,Calvin Johnson Jr.,30.666666666666664,Safe,Athlete,30,0.1171109524044259,0.0558474338746227,Percentage,True,0.8110003408211157,0.41666664062500147,0.4,1,0,0,0,0,0.2,0.1201491126012084,0.17361108940972414,0.04000000000000001,0.0833333281250003,1.0,0.12024086255632233
23,5,Calvin Johnson Jr.,32.0,Safe,Athlete,30,0.1236212260396195,0.0682097997109116,Percentage,True,0.7402861223399632,0.0,0.5,1,0,0,0,0,0.2,0.1171109524044259,0.0,0.04000000000000001,0.0,1.0,0.11142587686532451
23,6,Calvin Johnson Jr.,37.0,Safe,Athlete,30,0.1398755562413254,0.0702232691200045,Percentage,True,0.7673222740997651,0.7499999375000053,0.6,1,0,0,0,0,0.2,0.1236212260396195,0.5624999062500118,0.04000000000000001,0.14999998750000107,1.0,0.1363634731420389
23,7,Calvin Johnson Jr.,37.0,Safe,Athlete,30,0.166879156161185,0.0761976976315125,Percentage,True,0.7584710974554857,0.99999980000004,0.7,1,0,0,0,0,0.2,0.1398755562413254,0.9999996000001199,0.04000000000000001,0.199999960000008,1.0,0.1622758005754052
23,8,Calvin Johnson Jr.,40.0,Safe,Athlete,30,0.1787186136519776,0.0787123161157757,Percentage,True,0.7429818832239076,0.5833430192580489,0.8,1,0,0,0,0,0.2,0.166879156161185,0.3402890781170964,0.04000000000000001,0.11666860385160978,1.0,0.1812379810312641
23,9,Calvin Johnson Jr.,37.0,Safe,Athlete,30,0.201587882641275,0.0843068105183668,Percentage,True,0.7100798748572996,0.24999993750001562,0.9,1,0,0,0,0,0.2,0.1787186136519776,0.062499968750011715,0.04000000000000001,0.049999987500003125,1.0,0.18842509569044308
23,10,Calvin Johnson Jr.,37.33333333333333,Safe,Athlete,30,0.2261386679767049,0.0832512099055295,Percentage,True,0.6993313392218428,0.0,1.0,1,0,0,0,0,0.2,0.201587882641275,0.0,0.04000000000000001,0.0,1.0,0.20969996281779058
23,11,Calvin Johnson Jr.,38.3331,Safe,Athlete,30,0.2985903095988942,0.0976005446155707,Percentage,True,0.6709825279123605,0.7390950800649373,1.1,1,0,0,0,0,0.2,0.2261386679767049,0.5462615373761961,0.04000000000000001,0.14781901601298747,1.0,0.25289928072428164
23,1,Jake T. Austin,22.0,Safe,Actor/Actress,21,0.0798715201437878,0.0527349200453249,Percentage,True,0.7964824660938248,0.1818181652892577,0.1,0,1,0,0,0,0.02,0.1,0.03305784522915184,0.0004,0.0036363633057851542,1.0,0.083915687474134
23,2,Jake T. Austin,24.0,Eliminated,Actor/Actress,21,0.0192945793067334,0.0095619768978155,Percentage,True,0.8185243963607682,0.19999998000000202,0.2,0,1,0,0,0,0.02,0.0798715201437878,0.039999992000001205,0.0004,0.003999999600000041,1.0,0.06587232306788152
23,1,James Hinchcliffe,31.0,Safe,Racing Driver,29,0.0862250702911961,0.0557197955555576,Percentage,True,0.7964824660938248,0.9999999090909174,0.1,0,0,0,0,0,0.18,0.1,0.999999818181843,0.0324,0.17999998363636513,1.0,0.10369889939604278
23,2,James Hinchcliffe,29.0,Safe,Racing Driver,29,0.0797360753266007,0.0489109947348436,Percentage,True,0.8185243963607682,0.699999930000007,0.2,0,0,0,0,0,0.18,0.0862250702911961,0.48999990200001475,0.0324,0.12599998740000126,1.0,0.0835894136418716
23,3,James Hinchcliffe,29.0,Safe,Racing Driver,29,0.084495172141279,0.0518881921820422,Percentage,True,0.8005002042085424,0.6666665925926009,0.3,0,0,0,0,0,0.18,0.0797360753266007,0.44444434567902885,0.0324,0.11999998666666815,1.0,0.07836149044175383
23,4,James Hinchcliffe,37.33333333333333,Safe,Racing Driver,29,0.0952911886702655,0.0531872804453461,Percentage,True,0.8110003408211157,0.8333332812500029,0.4,0,0,0,0,0,0.18,0.084495172141279,0.6944443576388966,0.0324,0.14999999062500052,1.0,0.08990304348000706
23,5,James Hinchcliffe,38.66666666666666,Safe,Racing Driver,29,0.1225989328998364,0.0681386748554403,Percentage,True,0.7402861223399632,0.9999998500000224,0.5,0,0,0,0,0,0.18,0.0952911886702655,0.9999997000000674,0.0324,0.17999997300000403,1.0,0.10800530524481106
23,6,James Hinchcliffe,38.0,Safe,Racing Driver,29,0.118749199590419,0.0650235001267727,Percentage,True,0.7673222740997651,0.8333332638888947,0.6,0,0,0,0,0,0.18,0.1225989328998364,0.6944443287037183,0.0324,0.14999998750000104,1.0,0.13364633282569807
23,7,James Hinchcliffe,37.0,Safe,Racing Driver,29,0.1355733169583748,0.0677944422128554,Percentage,True,0.7584710974554857,0.99999980000004,0.7,0,0,0,0,0,0.18,0.118749199590419,0.9999996000001199,0.0324,0.17999996400000717,1.0,0.1366930918372356
23,8,James Hinchcliffe,46.6664,Safe,Racing Driver,29,0.1531259506419958,0.0752325930880663,Percentage,True,0.7429818832239076,0.9999999374989623,0.8,0,0,0,0,0,0.18,0.1355733169583748,0.9999998749979285,0.0324,0.1799999887498132,1.0,0.1562746504648996
23,9,James Hinchcliffe,36.0,Safe,Racing Driver,29,0.1628337019623088,0.0741705376255658,Percentage,True,0.7100798748572996,0.0,0.9,0,0,0,0,0,0.18,0.1531259506419958,0.0,0.0324,0.0,1.0,0.15362374600187617
23,10,James Hinchcliffe,39.33333333333333,Safe,Racing Driver,29,0.2093569182481686,0.0806453153229204,Percentage,True,0.6993313392218428,0.7499997187501041,1.0,0,0,0,0,0,0.18,0.1628337019623088,0.5624995781252352,0.0324,0.13499994937501872,1.0,0.1819280799282935
23,11,James Hinchcliffe,38.9998,Safe,Racing Driver,29,0.2667646112107964,0.0898245200891889,Percentage,True,0.6709825279123605,0.9130228234835575,1.1,0,0,0,0,0,0.18,0.2093569182481686,0.8336106762018873,0.0324,0.16434410822704035,1.0,0.2364766101289587
23,1,Jana Kramer,27.0,Safe,Singer/Rapper,32,0.0942893374567978,0.0568424183074286,Percentage,True,0.7964824660938248,0.636363578512402,0.1,0,0,1,0,0,0.24,0.1,0.40495860405711004,0.0576,0.15272725884297647,1.0,0.09435695486447454
23,2,Jana Kramer,29.0,Safe,Singer/Rapper,32,0.0987796607261487,0.0562699967129703,Percentage,True,0.8185243963607682,0.699999930000007,0.2,0,0,1,0,0,0.24,0.0942893374567978,0.48999990200001475,0.0576,0.16799998320000167,1.0,0.09235213399104883
23,3,Jana Kramer,26.0,Safe,Singer/Rapper,32,0.1019554275516507,0.0582257419608206,Percentage,True,0.8005002042085424,0.33333329629630043,0.3,0,0,1,0,0,0.24,0.0987796607261487,0.11111108641975721,0.0576,0.0799999911111121,1.0,0.09086730319771996
23,4,Jana Kramer,30.666666666666664,Safe,Singer/Rapper,32,0.1160837894896367,0.0588633309703359,Percentage,True,0.8110003408211157,0.41666664062500147,0.4,0,0,1,0,0,0.24,0.1019554275516507,0.17361108940972414,0.0576,0.09999999375000035,1.0,0.0981740854707408
23,5,Jana Kramer,34.666666666666664,Safe,Singer/Rapper,32,0.1375661577921044,0.0721304480775222,Percentage,True,0.7402861223399632,0.3999999400000092,0.5,0,0,1,0,0,0.24,0.1160837894896367,0.15999995200001096,0.0576,0.09599998560000221,1.0,0.1146262804063909
23,6,Jana Kramer,40.0,Safe,Singer/Rapper,32,0.1520026322226777,0.0717703318988656,Percentage,True,0.7673222740997651,0.9999999166666736,0.6,0,0,1,0,0,0.24,0.1375661577921044,0.9999998333333543,0.0576,0.23999998000000167,1.0,0.15412683064275512
23,7,Jana Kramer,34.5,Safe,Singer/Rapper,32,0.1575294015678834,0.0720160382426297,Percentage,True,0.7584710974554857,0.49999990000002,0.7,0,0,1,0,0,0.24,0.1520026322226777,0.24999990000002997,0.0576,0.1199999760000048,1.0,0.15832585428755408
23,8,Jana Kramer,40.0,Safe,Singer/Rapper,32,0.1772935003216337,0.0791145672210865,Percentage,True,0.7429818832239076,0.5833430192580489,0.8,0,0,1,0,0,0.24,0.1575294015678834,0.3402890781170964,0.0576,0.1400023246219317,1.0,0.16822709337693237
23,9,Jana Kramer,40.0,Safe,Singer/Rapper,32,0.2265167777165215,0.0922279823512036,Percentage,True,0.7100798748572996,0.9999997500000625,0.9,0,0,1,0,0,0.24,0.1772935003216337,0.9999995000001874,0.0576,0.23999994000001498,1.0,0.20182586115703707
23,10,Jana Kramer,38.66666666666666,Safe,Singer/Rapper,32,0.2444012468204799,0.0886791471647509,Percentage,True,0.6993313392218428,0.49999981250006764,1.0,0,0,1,0,0,0.24,0.2265167777165215,0.2499998125001028,0.0576,0.11999995500001623,1.0,0.2417849394813101
23,11,Jana Kramer,35.5,Eliminated,Singer/Rapper,32,0.1438280775531925,0.0458286686075149,Percentage,True,0.6709825279123605,0.0,1.1,0,0,1,0,0,0.24,0.2444012468204799,0.0,0.0576,0.0,1.0,0.2527224772604677
23,1,Laurie Hernandez,31.0,Safe,Athlete,16,0.0925228449939515,0.0553382075890749,Percentage,True,0.7964824660938248,0.9999999090909174,0.1,1,0,0,0,0,-0.08,0.1,0.999999818181843,0.0064,-0.0799999927272734,1.0,0.10942073026550064
23,2,Laurie Hernandez,32.0,Safe,Athlete,16,0.095438158867083,0.053126492350109,Percentage,True,0.8185243963607682,0.99999990000001,0.2,1,0,0,0,0,-0.08,0.0925228449939515,0.9999998000000301,0.0064,-0.07999999200000081,1.0,0.10402112260148805
23,3,Laurie Hernandez,31.0,Safe,Athlete,16,0.1047417817826775,0.0593096640233984,Percentage,True,0.8005002042085424,0.8888887901234679,0.3,1,0,0,0,0,-0.08,0.095438158867083,0.7901232812071626,0.0064,-0.07111110320987743,1.0,0.10596662765486159
23,4,Laurie Hernandez,40.0,Safe,Athlete,16,0.1168961616317693,0.0623876526946777,Percentage,True,0.8110003408211157,0.9999999375000038,0.4,1,0,0,0,0,-0.08,0.1047417817826775,0.9999998750000115,0.0064,-0.07999999500000031,1.0,0.12115539613988818
23,5,Laurie Hernandez,33.33333333333333,Safe,Athlete,16,0.1125762529064537,0.0658178163476084,Percentage,True,0.7402861223399632,0.19999997000000408,0.5,1,0,0,0,0,-0.08,0.1168961616317693,0.03999998800000253,0.0064,-0.015999997600000326,1.0,0.11542271044270708
23,6,Laurie Hernandez,37.0,Safe,Athlete,16,0.1240520250634037,0.0647453887693504,Percentage,True,0.7673222740997651,0.7499999375000053,0.6,1,0,0,0,0,-0.08,0.1125762529064537,0.5624999062500118,0.0064,-0.059999995000000424,1.0,0.1264935929552926
23,7,Laurie Hernandez,34.5,Safe,Athlete,16,0.134383544944104,0.0654732176386756,Percentage,True,0.7584710974554857,0.49999990000002,0.7,1,0,0,0,0,-0.08,0.1240520250634037,0.24999990000002997,0.0064,-0.0399999920000016,1.0,0.13408673679256253
23,8,Laurie Hernandez,44.0,Safe,Athlete,16,0.1584407839931475,0.0756155676047281,Percentage,True,0.7429818832239076,0.8333471703686413,0.8,1,0,0,0,0,-0.08,0.134383544944104,0.6944675063614212,0.0064,-0.0666677736294913,1.0,0.1558258011593532
23,9,Laurie Hernandez,40.0,Safe,Athlete,16,0.1972827031504029,0.0858847488759222,Percentage,True,0.7100798748572996,0.9999997500000625,0.9,1,0,0,0,0,-0.08,0.1584407839931475,0.9999995000001874,0.0064,-0.079999980000005,1.0,0.18779045786606383
23,10,Laurie Hernandez,40.0,Safe,Athlete,16,0.2362930428115807,0.0894348579735627,Percentage,True,0.6993313392218428,0.9999996250001406,1.0,1,0,0,0,0,-0.08,0.1972827031504029,0.9999992500004219,0.0064,-0.07999997000001124,1.0,0.23000581413155066
23,11,Laurie Hernandez,39.333200000000005,Safe,Athlete,16,0.290817001637117,0.0957637387753647,Percentage,True,0.6709825279123605,0.9999997391214288,1.1,1,0,0,0,0,-0.08,0.2362930428115807,0.9999994782429257,0.0064,-0.07999997912971431,1.0,0.2723943102444656
23,1,Marilu Henner,27.0,Safe,Actor/Actress,64,0.0827236373810415,0.0532596264812077,Percentage,True,0.7964824660938248,0.636363578512402,0.1,0,1,0,0,0,0.88,0.1,0.40495860405711004,0.7744,0.5599999490909138,1.0,0.09098205849675305
23,2,Marilu Henner,27.0,Safe,Actor/Actress,64,0.081013897301012,0.0483636152489939,Percentage,True,0.8185243963607682,0.499999950000005,0.2,0,1,0,0,0,0.88,0.0827236373810415,0.24999995000000752,0.7744,0.4399999560000044,1.0,0.07276434759841778
23,3,Marilu Henner,28.0,Safe,Actor/Actress,64,0.0906590416101707,0.0537169625367249,Percentage,True,0.8005002042085424,0.5555554938271674,0.3,0,1,0,0,0,0.88,0.081013897301012,0.30864190672154784,0.7744,0.4888888345679073,1.0,0.07438306137395599
23,4,Marilu Henner,28.0,Safe,Actor/Actress,64,0.1031609342873705,0.051104837285078,Percentage,True,0.8110003408211157,0.24999998437500096,0.4,0,1,0,0,0,0.88,0.0906590416101707,0.06249999218750072,0.7744,0.21999998625000083,1.0,0.08108025704444217
23,5,Marilu Henner,36.0,Safe,Actor/Actress,64,0.1197417914996848,0.0672868460059561,Percentage,True,0.7402861223399632,0.5999999100000143,0.5,0,1,0,0,0,0.88,0.1031609342873705,0.35999989200002525,0.7744,0.5279999208000126,1.0,0.1026232273974807
23,6,Marilu Henner,34.0,Safe,Actor/Actress,64,0.1177937605321896,0.0629180508145593,Percentage,True,0.7673222740997651,0.4999999583333368,0.6,0,1,0,0,0,0.88,0.1197417914996848,0.24999995833333857,0.7744,0.4399999633333364,1.0,0.11996513825855562
23,7,Marilu Henner,32.0,Safe,Actor/Actress,64,0.1220661977181185,0.057561784934296,Percentage,True,0.7584710974554857,0.0,0.7,0,1,0,0,0,0.88,0.1177937605321896,0.0,0.7744,0.0,1.0,0.11221788234777003
23,8,Marilu Henner,30.666666666666664,Safe,Actor/Actress,64,0.149788543935306,0.0616643682550726,Percentage,True,0.7429818832239076,0.0,0.8,0,1,0,0,0,0.88,0.1220661977181185,0.0,0.7744,0.0,1.0,0.11889659173444128
23,9,Marilu Henner,36.0,Eliminated,Actor/Actress,64,0.0632085952536286,0.0278586519829346,Percentage,True,0.7100798748572996,0.0,0.9,0,1,0,0,0,0.88,0.149788543935306,0.0,0.7744,0.0,1.0,0.14968128070793746
23,1,Maureen McCormick,22.0,Safe,Actor/Actress,60,0.0659365745800356,0.0465634163070848,Percentage,True,0.7964824660938248,0.1818181652892577,0.1,0,1,0,0,0,0.8,0.1,0.03305784522915184,0.6400000000000001,0.14545453223140617,1.0,0.08279024419724165
23,2,Maureen McCormick,26.0,Safe,Actor/Actress,60,0.0758761920313421,0.0464378825935917,Percentage,True,0.8185243963607682,0.39999996000000404,0.2,0,1,0,0,0,0.8,0.0659365745800356,0.15999996800000482,0.6400000000000001,0.31999996800000324,1.0,0.053772089970850076
23,3,Maureen McCormick,28.0,Safe,Actor/Actress,60,0.0875511831207786,0.0537406892386463,Percentage,True,0.8005002042085424,0.5555554938271674,0.3,0,1,0,0,0,0.8,0.0758761920313421,0.30864190672154784,0.6400000000000001,0.44444439506173394,1.0,0.06929410934533599
23,4,Maureen McCormick,32.0,Safe,Actor/Actress,60,0.1009546743714331,0.052717389659483,Percentage,True,0.8110003408211157,0.4999999687500019,0.4,0,1,0,0,0,0.8,0.0875511831207786,0.24999996875000288,0.6400000000000001,0.39999997500000156,1.0,0.08246928312199464
23,5,Maureen McCormick,32.0,Safe,Actor/Actress,60,0.0975516793179305,0.0609579134186319,Percentage,True,0.7402861223399632,0.0,0.5,0,1,0,0,0,0.8,0.1009546743714331,0.0,0.6400000000000001,0.0,1.0,0.0902902251533769
23,6,Maureen McCormick,31.0,Safe,Actor/Actress,60,0.1077212044198698,0.0594341376793636,Percentage,True,0.7673222740997651,0.2499999791666684,0.6,0,1,0,0,0,0.8,0.0975516793179305,0.06249998958333464,0.6400000000000001,0.19999998333333474,1.0,0.09280164938188853
23,7,Maureen McCormick,33.0,Eliminated,Actor/Actress,60,0.0394509606217562,0.0187599072150391,Percentage,True,0.7584710974554857,0.199999960000008,0.7,0,1,0,0,0,0.8,0.1077212044198698,0.0399999840000048,0.6400000000000001,0.1599999680000064,1.0,0.10473397396041316
23,1,Rick Perry,20.0,Safe,Politician,66,0.0423973153026847,0.0388373185947455,Percentage,True,0.7964824660938248,0.0,0.1,0,0,0,0,0,0.92,0.1,0.0,0.8464,0.0,1.0,0.08061266945155503
23,2,Rick Perry,22.0,Safe,Politician,66,0.0629110546947812,0.0371108751817546,Percentage,True,0.8185243963607682,0.0,0.2,0,0,0,0,0,0.92,0.0423973153026847,0.0,0.8464,0.0,1.0,0.023685143817802616
23,3,Rick Perry,23.0,Eliminated,Politician,66,0.015919632709523,0.0108695249560933,Percentage,True,0.8005002042085424,0.0,0.3,0,0,0,0,0,0.92,0.0629110546947812,0.0,0.8464,0.0,1.0,0.04705954694569252
23,1,Ryan Lochte,24.0,Safe,Athlete,32,0.0863808984487604,0.0538003644085952,Percentage,True,0.7964824660938248,0.3636363305785154,0.1,1,0,0,0,0,0.24,0.1,0.13223138091660736,0.0576,0.0872727193388437,1.0,0.09141463765092839
23,2,Ryan Lochte,24.0,Safe,Athlete,32,0.0871697367121186,0.0478005944338304,Percentage,True,0.8185243963607682,0.19999998000000202,0.2,1,0,0,0,0,0.24,0.0863808984487604,0.039999992000001205,0.0576,0.047999995200000485,1.0,0.0764490414154286
23,3,Ryan Lochte,25.0,Safe,Athlete,32,0.0946246974789843,0.0558044008278522,Percentage,True,0.8005002042085424,0.22222219753086697,0.3,1,0,0,0,0,0.24,0.0871697367121186,0.04938270507544766,0.0576,0.05333332740740807,1.0,0.07996827207803789
23,4,Ryan Lochte,29.33333333333333,Safe,Athlete,32,0.1152776675069433,0.0575663076424131,Percentage,True,0.8110003408211157,0.333333312500001,0.4,1,0,0,0,0,0.24,0.0946246974789843,0.1111110972222233,0.0576,0.07999999500000023,1.0,0.09212109668287488
23,5,Ryan Lochte,32.0,Safe,Athlete,32,0.1162615893233294,0.066838676894129,Percentage,True,0.7402861223399632,0.0,0.5,1,0,0,0,0,0.24,0.1152776675069433,0.0,0.0576,0.0,1.0,0.10950416132330901
23,6,Ryan Lochte,30.0,Safe,Athlete,32,0.123349219644105,0.0620196634743211,Percentage,True,0.7673222740997651,0.16666665277777895,0.6,1,0,0,0,0,0.24,0.1162615893233294,0.02777777314814873,0.0576,0.03999999666666695,1.0,0.11569213581853163
