season,week,name,score,status,est_vote_share,est_vote_std,method_used,is_consistent,certainty_score,age,industry,Ind_Actor/Actress,Ind_Athlete,Ind_Model,Ind_Singer/Rapper,Ind_TV Personality,Ind_News Anchor,Ind_Sports Broadcaster,Ind_Beauty Pagent,Ind_Racing Driver,Ind_Magician,Ind_Radio Personality,Ind_Comedian,Ind_Entrepreneur,Ind_Politician,Ind_Astronaut,Ind_Fashion Designer,Ind_Social Media Personality,Ind_Motivational Speaker,Ind_Military,Ind_Journalist,Ind_Musician,Ind_Producer,Ind_Fitness Instructor,Ind_Con artist,Ind_Conservationist,Ind_Social media personality
19,2,Alfonso Ribeiro,32.0,Safe,0.0988954941077891,0.0573013708212652,Percentage,True,0.8014658911651709,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,Randy Couture,28.0,Safe,0.088210887407022,0.0525405049265392,Percentage,True,0.8014658911651709,51,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,Tommy Chong,28.0,Safe,0.0685770694553279,0.0464531293369162,Percentage,True,0.8014658911651709,76,Comedian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,Betsey Johnson,28.0,Safe,0.0683715720798012,0.04432926484696,Percentage,True,0.8014658911651709,72,Fashion Designer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,2,Michael Waltrip,24.0,Safe,0.0708111945181332,0.0407910571072413,Percentage,True,0.8014658911651709,51,Racing Driver,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,Tavis Smiley,28.0,Eliminated,0.0148945986870207,0.0096495806053593,Percentage,True,0.8014658911651709,50,Radio Personality,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,Bethany Mota,33.0,Safe,0.0904067516653411,0.0549262387141991,Percentage,True,0.8014658911651709,18,Social Media Personality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,2,Sadie Robertson,31.0,Safe,0.0753340698615795,0.0503829181004101,Percentage,True,0.8014658911651709,17,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,Antonio Sabato Jr.,29.0,Safe,0.0954077975672022,0.0561033195277626,Percentage,True,0.7857328360647755,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,Jonathan Bennett,32.0,Safe,0.1224765776481326,0.0659900148884107,Percentage,True,0.7857328360647755,33,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,Lea Thompson,31.0,Safe,0.1029843755297148,0.059908350652498,Percentage,True,0.7857328360647755,53,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,Janel Parrish,40.0,Safe,0.1418855100205774,0.0701911537395919,Percentage,True,0.7857328360647755,25,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,Alfonso Ribeiro,32.0,Safe,0.1047399861901756,0.0610724235067415,Percentage,True,0.7857328360647755,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,Randy Couture,26.0,Eliminated,0.024158922751928,0.0130979896916406,Percentage,True,0.7857328360647755,51,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,Tommy Chong,34.0,Safe,0.0755098182901756,0.0535606237069299,Percentage,True,0.7857328360647755,76,Comedian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,Betsey Johnson,29.0,Safe,0.072675041031467,0.04760206139287,Percentage,True,0.7857328360647755,72,Fashion Designer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,3,Michael Waltrip,28.0,Safe,0.0722538386982456,0.0475913863807933,Percentage,True,0.7857328360647755,51,Racing Driver,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,Bethany Mota,40.0,Safe,0.1096186082382654,0.0621970682950931,Percentage,True,0.7857328360647755,18,Social Media Personality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,3,Sadie Robertson,32.0,Safe,0.0782895240341157,0.0519203090395353,Percentage,True,0.7857328360647755,17,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,Antonio Sabato Jr.,29.0,Safe,0.1048703590819437,0.0580132766268952,Percentage,True,0.7816302639422195,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,Jonathan Bennett,24.0,Safe,0.1219473553338649,0.0613225975016039,Percentage,True,0.7816302639422195,33,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,Lea Thompson,39.0,Safe,0.127074425971776,0.0668983091887502,Percentage,True,0.7816302639422195,53,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,Janel Parrish,36.0,Safe,0.1430636774203927,0.0703971372166287,Percentage,True,0.7816302639422195,25,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,Alfonso Ribeiro,40.0,Safe,0.1264021125944782,0.0667527227951415,Percentage,True,0.7816302639422195,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,Tommy Chong,28.0,Safe,0.0806187485256923,0.0488101029864247,Percentage,True,0.7816302639422195,76,Comedian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,Betsey Johnson,29.0,Eliminated,0.0206770891437579,0.013274743028401,Percentage,True,0.7816302639422195,72,Fashion Designer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,4,Michael Waltrip,25.0,Safe,0.0834191656897122,0.0469829084690556,Percentage,True,0.7816302639422195,51,Racing Driver,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,Bethany Mota,33.0,Safe,0.1049511909502186,0.058090370705774,Percentage,True,0.7816302639422195,18,Social Media Personality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,4,Sadie Robertson,37.0,Safe,0.0869758752881633,0.0553821716257763,Percentage,True,0.7816302639422195,17,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,Antonio Sabato Jr.,28.0,Safe,0.1114692189803197,0.0636186508622365,Percentage,True,0.7486559183713967,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,Jonathan Bennett,24.0,Safe,0.1246440607520302,0.0659446237548738,Percentage,True,0.7486559183713967,33,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,Lea Thompson,34.0,Safe,0.1345201260796036,0.0691066931625713,Percentage,True,0.7486559183713967,53,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,Janel Parrish,33.0,Safe,0.1557714608406305,0.0735016177959915,Percentage,True,0.7486559183713967,25,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,Alfonso Ribeiro,34.0,Safe,0.1317204819939465,0.0693621864112165,Percentage,True,0.7486559183713967,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,Tommy Chong,23.0,Safe,0.0684172233409604,0.051213348287132,Percentage,True,0.7486559183713967,76,Comedian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,Michael Waltrip,20.0,Safe,0.0612730379832123,0.0472545434018703,Percentage,True,0.7486559183713967,51,Racing Driver,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,Bethany Mota,32.0,Safe,0.1147392329420201,0.0650099029596116,Percentage,True,0.7486559183713967,18,Social Media Personality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,5,Sadie Robertson,36.0,Safe,0.0974451570872772,0.0605126170288537,Percentage,True,0.7486559183713967,17,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,Antonio Sabato Jr.,28.0,Safe,0.122594936245531,0.0577627159208248,Percentage,True,0.7811005659204281,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,Jonathan Bennett,32.0,Eliminated,0.0338207278727376,0.0151122678138584,Percentage,True,0.7811005659204281,33,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,Lea Thompson,32.0,Safe,0.1308231387919341,0.0642557432061202,Percentage,True,0.7811005659204281,53,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,Janel Parrish,33.0,Safe,0.1575615902742461,0.0722549599607093,Percentage,True,0.7811005659204281,25,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,Alfonso Ribeiro,39.0,Safe,0.1417587845680825,0.0687629046458119,Percentage,True,0.7811005659204281,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,Tommy Chong,28.0,Safe,0.097423582067491,0.0471007213301581,Percentage,True,0.7811005659204281,76,Comedian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,Michael Waltrip,30.0,Safe,0.0941504453401243,0.048070718301097,Percentage,True,0.7811005659204281,51,Racing Driver,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,Bethany Mota,36.0,Safe,0.121443693144978,0.0635950199118382,Percentage,True,0.7811005659204281,18,Social Media Personality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,6,Sadie Robertson,35.0,Safe,0.1004231016948749,0.0556086755886185,Percentage,True,0.7811005659204281,17,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,7,Antonio Sabato Jr.,29.5,Eliminated,0.0394744133761869,0.0189783071226767,Percentage,True,0.7500887681906796,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,7,Lea Thompson,35.0,Safe,0.1562875527439615,0.0749050124126616,Percentage,True,0.7500887681906796,53,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,7,Janel Parrish,33.5,Safe,0.177349336482323,0.0812513015561583,Percentage,True,0.7500887681906796,25,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,7,Alfonso Ribeiro,34.0,Safe,0.1542993672061205,0.0766296651597621,Percentage,True,0.7500887681906796,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,7,Tommy Chong,30.0,Safe,0.1052078143157605,0.0561936332684357,Percentage,True,0.7500887681906796,76,Comedian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,7,Michael Waltrip,28.0,Safe,0.1083917955919924,0.0550266586395111,Percentage,True,0.7500887681906796,51,Racing Driver,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,7,Bethany Mota,37.5,Safe,0.148919285429055,0.0759464531030712,Percentage,True,0.7500887681906796,18,Social Media Personality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,7,Sadie Robertson,31.0,Safe,0.1100704348545997,0.060891432356364,Percentage,True,0.7500887681906796,17,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,8,Lea Thompson,32.0,Safe,0.1625176941947384,0.0769819363973337,Percentage,True,0.7152855631643185,53,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,8,Janel Parrish,43.0,Safe,0.2110624581679858,0.0914061199103593,Percentage,True,0.7152855631643185,25,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,8,Alfonso Ribeiro,41.0,Safe,0.1822805602545118,0.0872180441496196,Percentage,True,0.7152855631643185,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,8,Tommy Chong,29.0,Safe,0.1119773088907894,0.063207536405315,Percentage,True,0.7152855631643185,76,Comedian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,8,Michael Waltrip,25.0,Eliminated,0.0478591891310184,0.0282497898121895,Percentage,True,0.7152855631643185,51,Racing Driver,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,8,Bethany Mota,40.0,Safe,0.1634711779047455,0.0818954855822534,Percentage,True,0.7152855631643185,18,Social Media Personality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,8,Sadie Robertson,38.0,Safe,0.1208316114562111,0.0692913522053721,Percentage,True,0.7152855631643185,17,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9,Lea Thompson,35.0,Eliminated,0.0673693764750048,0.0266785043503132,Percentage,True,0.7295734272647949,53,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9,Janel Parrish,38.5,Safe,0.2316330422475958,0.0897118015830828,Percentage,True,0.7295734272647949,25,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9,Alfonso Ribeiro,38.5,Safe,0.2022389010304175,0.0844865762117229,Percentage,True,0.7295734272647949,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9,Tommy Chong,28.5,Safe,0.1635246141064665,0.0594455807790832,Percentage,True,0.7295734272647949,76,Comedian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,9,Bethany Mota,37.0,Safe,0.1820280980426963,0.0776604800151478,Percentage,True,0.7295734272647949,18,Social Media Personality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,9,Sadie Robertson,36.5,Safe,0.1532059680978193,0.0676569161634575,Percentage,True,0.7295734272647949,17,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,Janel Parrish,39.0,Safe,0.2832235452063601,0.1044981790722663,Percentage,True,0.6665143523673513,25,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,Alfonso Ribeiro,37.5,Safe,0.2406574879818548,0.0972934825320905,Percentage,True,0.6665143523673513,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,Tommy Chong,31.0,Eliminated,0.0814355217776484,0.0405650344434654,Percentage,True,0.6665143523673513,76,Comedian,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,Bethany Mota,38.0,Safe,0.2179622768957437,0.0920876798966033,Percentage,True,0.6665143523673513,18,Social Media Personality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,10,Sadie Robertson,37.0,Safe,0.1767211681383936,0.0824126835963852,Percentage,True,0.6665143523673513,17,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,Janel Parrish,38.99980000000001,Safe,0.3285338163669182,0.104034692309643,Percentage,True,0.6592913492251291,25,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,Alfonso Ribeiro,40.0,Safe,0.3087750533984586,0.103404518371819,Percentage,True,0.6592913492251291,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,Bethany Mota,38.0,Eliminated,0.1225872799375202,0.046042831500874,Percentage,True,0.6592913492251291,18,Social Media Personality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,11,Sadie Robertson,39.333200000000005,Safe,0.2401038502971048,0.0872266085925347,Percentage,True,0.6592913492251291,17,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,Suzanne Somers,25.0,Safe,0.0769318739414181,0.0532815796263715,Percentage,True,0.7795797904299445,68,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,Willow Shields,25.0,Safe,0.0763045700228005,0.0522974738720411,Percentage,True,0.7795797904299445,14,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,Riker Lynch,31.0,Safe,0.1117373666449096,0.0626392878733568,Percentage,True,0.7795797904299445,23,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,Rumer Willis,32.0,Safe,0.1167638029497575,0.0650827624997549,Percentage,True,0.7795797904299445,26,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,Nastia Liukin,30.0,Safe,0.1069660105933655,0.0618353406357743,Percentage,True,0.7795797904299445,25,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,Michael Sam,26.0,Safe,0.0927108301574695,0.0576339183993717,Percentage,True,0.7795797904299445,25,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,Robert Herjavec,28.0,Safe,0.0681134156931957,0.0511731981786587,Percentage,True,0.7795797904299445,52,Entrepreneur,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,Charlotte McKinney,22.0,Safe,0.0591487390098447,0.0472563954113592,Percentage,True,0.7795797904299445,21,Model,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,Noah Galloway,26.0,Safe,0.0717880002860547,0.0536443348401173,Percentage,True,0.7795797904299445,33,Motivational Speaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,1,Redfoo,22.0,Safe,0.0683095276256886,0.0505087842427343,Percentage,True,0.7795797904299445,39,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,Patti LaBelle,25.0,Safe,0.0778783464073244,0.0536636438189579,Percentage,True,0.7795797904299445,70,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,Chris Soules,26.0,Safe,0.0733475166681716,0.0522439093116684,Percentage,True,0.7795797904299445,33,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Suzanne Somers,28.0,Safe,0.0859422229414038,0.0478433665254047,Percentage,True,0.8239973004884146,68,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Willow Shields,32.0,Safe,0.0865359068168182,0.0492680112588461,Percentage,True,0.8239973004884146,14,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Riker Lynch,32.0,Safe,0.1051648396513991,0.0554048794773135,Percentage,True,0.8239973004884146,23,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Rumer Willis,32.0,Safe,0.1052063871325652,0.0547026306037859,Percentage,True,0.8239973004884146,26,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Nastia Liukin,34.0,Safe,0.1074673020922802,0.0571986424157459,Percentage,True,0.8239973004884146,25,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Michael Sam,28.0,Safe,0.0960364334147828,0.0495629811254971,Percentage,True,0.8239973004884146,25,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Robert Herjavec,28.0,Safe,0.070619896544192,0.040324610648006,Percentage,True,0.8239973004884146,52,Entrepreneur,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Charlotte McKinney,26.0,Safe,0.0781315174457623,0.0399406661232321,Percentage,True,0.8239973004884146,21,Model,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Noah Galloway,27.0,Safe,0.0779355049679619,0.0418011485887964,Percentage,True,0.8239973004884146,33,Motivational Speaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,2,Redfoo,31.0,Eliminated,0.0163008494007501,0.0084228237427377,Percentage,True,0.8239973004884146,39,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Patti LaBelle,28.0,Safe,0.0848967073457578,0.046749986440239,Percentage,True,0.8239973004884146,70,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,Chris Soules,21.0,Safe,0.085762432246326,0.0367883515851514,Percentage,True,0.8239973004884146,33,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,Suzanne Somers,25.0,Safe,0.0845846063404091,0.049762064110211,Percentage,True,0.7950316485025615,68,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,Willow Shields,32.0,Safe,0.0985464649993546,0.0559052243672666,Percentage,True,0.7950316485025615,14,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,Riker Lynch,34.0,Safe,0.124133863314386,0.0627389921093536,Percentage,True,0.7950316485025615,23,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,Rumer Willis,33.0,Safe,0.1229649543855672,0.0628469168347585,Percentage,True,0.7950316485025615,26,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,Nastia Liukin,34.0,Safe,0.12686804012536,0.0638670340070365,Percentage,True,0.7950316485025615,25,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,Michael Sam,24.0,Safe,0.097679794632692,0.054636781546089,Percentage,True,0.7950316485025615,25,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,Robert Herjavec,29.0,Safe,0.0720852792879724,0.0490816363909895,Percentage,True,0.7950316485025615,52,Entrepreneur,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,Charlotte McKinney,22.0,Eliminated,0.0229860605758818,0.0134587738006781,Percentage,True,0.7950316485025615,21,Model,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,Noah Galloway,30.0,Safe,0.0828544367505143,0.0512524430283071,Percentage,True,0.7950316485025615,33,Motivational Speaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,3,Patti LaBelle,22.0,Safe,0.0843400120917122,0.0483532956641485,Percentage,True,0.7950316485025615,70,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,Chris Soules,28.0,Safe,0.0829564874961497,0.051759804759117,Percentage,True,0.7950316485025615,33,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,Suzanne Somers,28.0,Safe,0.0986884261731037,0.0519928377913993,Percentage,True,0.7898520125660744,68,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,Willow Shields,39.0,Safe,0.1167466977889069,0.0616500209511117,Percentage,True,0.7898520125660744,14,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,Riker Lynch,34.0,Safe,0.127895618181097,0.064435438476798,Percentage,True,0.7898520125660744,23,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,Rumer Willis,35.0,Safe,0.1286466322276929,0.0651748113683323,Percentage,True,0.7898520125660744,26,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,Nastia Liukin,36.0,Safe,0.1339129107495459,0.0660086882642049,Percentage,True,0.7898520125660744,25,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,Michael Sam,30.0,Eliminated,0.029230162181558,0.0138081006605114,Percentage,True,0.7898520125660744,25,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
