Weights,Fairness_Penalty,Retention_Penalty,Final_Score
"[np.float64(0.4), np.float64(0.4), np.float64(0.45)]",0.3333333333333333,0.660377358490566,0.8616352201257862
"[np.float64(0.35), np.float64(0.4), np.float64(0.5)]",0.3333333333333333,0.660377358490566,0.8616352201257862
"[np.float64(0.35), np.float64(0.4), np.float64(0.45)]",0.3333333333333333,0.660377358490566,0.8616352201257862
"[np.float64(0.2), np.float64(0.4), np.float64(0.8)]",0.3333333333333333,0.660377358490566,0.8616352201257862
"[np.float64(0.2), np.float64(0.4), np.float64(0.75)]",0.3333333333333333,0.660377358490566,0.8616352201257862
"[np.float64(0.2), np.float64(0.65), np.float64(0.75)]",0.3081761006289308,0.6918238993710691,0.8616352201257862
"[np.float64(0.2), np.float64(0.65), np.float64(0.8)]",0.3081761006289308,0.6918238993710691,0.8616352201257862
"[np.float64(0.2), np.float64(0.5), np.float64(0.75)]",0.32075471698113206,0.6761006289308176,0.8616352201257862
"[np.float64(0.2), np.float64(0.5), np.float64(0.8)]",0.32075471698113206,0.6761006289308176,0.8616352201257862
"[np.float64(0.25), np.float64(0.3), np.float64(0.9)]",0.34591194968553457,0.6446540880503144,0.8616352201257862
"[np.float64(0.25), np.float64(0.35), np.float64(0.35)]",0.3584905660377358,0.6289308176100629,0.8616352201257862
"[np.float64(0.25), np.float64(0.35), np.float64(0.7)]",0.34591194968553457,0.6446540880503144,0.8616352201257862
"[np.float64(0.25), np.float64(0.35), np.float64(0.65)]",0.34591194968553457,0.6446540880503144,0.8616352201257862
"[np.float64(0.15), np.float64(0.35), np.float64(0.85)]",0.34591194968553457,0.6446540880503144,0.8616352201257862
"[np.float64(0.3), np.float64(0.4), np.float64(0.85)]",0.32075471698113206,0.6761006289308176,0.8616352201257862
"[np.float64(0.45), np.float64(0.75), np.float64(0.75)]",0.2861635220125786,0.720125786163522,0.8622641509433961
"[np.float64(0.45), np.float64(0.75), np.float64(0.8)]",0.2861635220125786,0.720125786163522,0.8622641509433961
"[np.float64(0.45), np.float64(0.8), np.float64(0.8)]",0.2861635220125786,0.720125786163522,0.8622641509433961
"[np.float64(0.25), np.float64(0.55), np.float64(0.75)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.25), np.float64(0.5), np.float64(0.55)]",0.3238993710691824,0.6729559748427673,0.8622641509433961
"[np.float64(0.25), np.float64(0.5), np.float64(0.6)]",0.3238993710691824,0.6729559748427673,0.8622641509433961
"[np.float64(0.3), np.float64(0.35), np.float64(0.85)]",0.33647798742138363,0.6572327044025157,0.8622641509433961
"[np.float64(0.25), np.float64(0.55), np.float64(0.8)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.25), np.float64(0.4), np.float64(0.6)]",0.33647798742138363,0.6572327044025157,0.8622641509433961
"[np.float64(0.25), np.float64(0.4), np.float64(0.55)]",0.33647798742138363,0.6572327044025157,0.8622641509433961
"[np.float64(0.2), np.float64(0.6), np.float64(0.65)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.35), np.float64(0.35), np.float64(0.5)]",0.3490566037735849,0.6415094339622641,0.8622641509433961
"[np.float64(0.4), np.float64(0.65), np.float64(0.65)]",0.29874213836477986,0.7044025157232704,0.8622641509433961
"[np.float64(0.15), np.float64(0.55), np.float64(0.9)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.15), np.float64(0.45), np.float64(0.6)]",0.33647798742138363,0.6572327044025157,0.8622641509433961
"[np.float64(0.15), np.float64(0.45), np.float64(0.55)]",0.33647798742138363,0.6572327044025157,0.8622641509433961
"[np.float64(0.35), np.float64(0.4), np.float64(0.4)]",0.33647798742138363,0.6572327044025157,0.8622641509433961
"[np.float64(0.2), np.float64(0.6), np.float64(0.7)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.35), np.float64(0.35), np.float64(0.45)]",0.3490566037735849,0.6415094339622641,0.8622641509433961
"[np.float64(0.35), np.float64(0.4), np.float64(0.7)]",0.3238993710691824,0.6729559748427673,0.8622641509433961
"[np.float64(0.35), np.float64(0.4), np.float64(0.65)]",0.3238993710691824,0.6729559748427673,0.8622641509433961
"[np.float64(0.4), np.float64(0.4), np.float64(0.4)]",0.33647798742138363,0.6572327044025157,0.8622641509433961
"[np.float64(0.4), np.float64(0.5), np.float64(0.65)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.4), np.float64(0.5), np.float64(0.7)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.35), np.float64(0.65), np.float64(0.7)]",0.29874213836477986,0.7044025157232704,0.8622641509433961
"[np.float64(0.35), np.float64(0.65), np.float64(0.65)]",0.29874213836477986,0.7044025157232704,0.8622641509433961
"[np.float64(0.35), np.float64(0.55), np.float64(0.55)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.35), np.float64(0.5), np.float64(0.7)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.35), np.float64(0.5), np.float64(0.65)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.35), np.float64(0.55), np.float64(0.6)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.4), np.float64(0.55), np.float64(0.55)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.4), np.float64(0.55), np.float64(0.6)]",0.3113207547169811,0.6886792452830188,0.8622641509433961
"[np.float64(0.4), np.float64(0.4), np.float64(0.7)]",0.3238993710691824,0.6729559748427673,0.8622641509433961
"[np.float64(0.4), np.float64(0.4), np.float64(0.65)]",0.3238993710691824,0.6729559748427673,0.8622641509433961
"[np.float64(0.4), np.float64(0.65), np.float64(0.7)]",0.29874213836477986,0.7044025157232704,0.8622641509433961
"[np.float64(0.2), np.float64(0.35), np.float64(0.8)]",0.3490566037735849,0.6415094339622641,0.8622641509433961
"[np.float64(0.2), np.float64(0.35), np.float64(0.75)]",0.3490566037735849,0.6415094339622641,0.8622641509433961
"[np.float64(0.2), np.float64(0.85), np.float64(0.85)]",0.2893081761006289,0.7169811320754716,0.8628930817610063
"[np.float64(0.3), np.float64(0.45), np.float64(0.6)]",0.3270440251572327,0.6698113207547169,0.8628930817610063
"[np.float64(0.3), np.float64(0.55), np.float64(0.9)]",0.3018867924528302,0.7012578616352201,0.8628930817610063
"[np.float64(0.35), np.float64(0.35), np.float64(0.35)]",0.3522012578616352,0.6383647798742138,0.8628930817610063
"[np.float64(0.35), np.float64(0.35), np.float64(0.4)]",0.3522012578616352,0.6383647798742138,0.8628930817610063
"[np.float64(0.3), np.float64(0.45), np.float64(0.55)]",0.3270440251572327,0.6698113207547169,0.8628930817610063
"[np.float64(0.25), np.float64(0.35), np.float64(0.6)]",0.3522012578616352,0.6383647798742138,0.8628930817610063
"[np.float64(0.25), np.float64(0.75), np.float64(0.85)]",0.2893081761006289,0.7169811320754716,0.8628930817610063
"[np.float64(0.25), np.float64(0.8), np.float64(0.85)]",0.2893081761006289,0.7169811320754716,0.8628930817610063
"[np.float64(0.25), np.float64(0.7), np.float64(0.7)]",0.3018867924528302,0.7012578616352201,0.8628930817610063
"[np.float64(0.15), np.float64(0.7), np.float64(0.85)]",0.3018867924528302,0.7012578616352201,0.8628930817610063
"[np.float64(0.35), np.float64(0.35), np.float64(0.65)]",0.33962264150943394,0.6540880503144654,0.8628930817610063
"[np.float64(0.35), np.float64(0.35), np.float64(0.7)]",0.33962264150943394,0.6540880503144654,0.8628930817610063
"[np.float64(0.25), np.float64(0.35), np.float64(0.55)]",0.3522012578616352,0.6383647798742138,0.8628930817610063
"[np.float64(0.25), np.float64(0.5), np.float64(0.75)]",0.31761006289308175,0.6823899371069182,0.8635220125786163
"[np.float64(0.25), np.float64(0.4), np.float64(0.75)]",0.330188679245283,0.6666666666666666,0.8635220125786163
"[np.float64(0.15), np.float64(0.45), np.float64(0.8)]",0.330188679245283,0.6666666666666666,0.8635220125786163
"[np.float64(0.35), np.float64(0.4), np.float64(0.6)]",0.330188679245283,0.6666666666666666,0.8635220125786163
"[np.float64(0.45), np.float64(0.55), np.float64(0.65)]",0.3050314465408805,0.6981132075471698,0.8635220125786163
"[np.float64(0.15), np.float64(0.5), np.float64(0.9)]",0.31761006289308175,0.6823899371069182,0.8635220125786163
"[np.float64(0.15), np.float64(0.45), np.float64(0.75)]",0.330188679245283,0.6666666666666666,0.8635220125786163
"[np.float64(0.2), np.float64(0.75), np.float64(0.9)]",0.29245283018867924,0.7138364779874213,0.8635220125786163
"[np.float64(0.3), np.float64(0.7), np.float64(0.85)]",0.29245283018867924,0.7138364779874213,0.8635220125786163
"[np.float64(0.2), np.float64(0.6), np.float64(0.6)]",0.31761006289308175,0.6823899371069182,0.8635220125786163
"[np.float64(0.2), np.float64(0.8), np.float64(0.9)]",0.29245283018867924,0.7138364779874213,0.8635220125786163
"[np.float64(0.2), np.float64(0.7), np.float64(0.8)]",0.3050314465408805,0.6981132075471698,0.8635220125786163
"[np.float64(0.35), np.float64(0.4), np.float64(0.55)]",0.330188679245283,0.6666666666666666,0.8635220125786163
"[np.float64(0.25), np.float64(0.4), np.float64(0.8)]",0.330188679245283,0.6666666666666666,0.8635220125786163
"[np.float64(0.4), np.float64(0.55), np.float64(0.8)]",0.3050314465408805,0.6981132075471698,0.8635220125786163
"[np.float64(0.35), np.float64(0.5), np.float64(0.6)]",0.31761006289308175,0.6823899371069182,0.8635220125786163
"[np.float64(0.35), np.float64(0.55), np.float64(0.8)]",0.3050314465408805,0.6981132075471698,0.8635220125786163
"[np.float64(0.4), np.float64(0.55), np.float64(0.75)]",0.3050314465408805,0.6981132075471698,0.8635220125786163
"[np.float64(0.35), np.float64(0.55), np.float64(0.75)]",0.3050314465408805,0.6981132075471698,0.8635220125786163
"[np.float64(0.4), np.float64(0.4), np.float64(0.55)]",0.330188679245283,0.6666666666666666,0.8635220125786163
"[np.float64(0.15), np.float64(0.4), np.float64(0.9)]",0.330188679245283,0.6666666666666666,0.8635220125786163
"[np.float64(0.25), np.float64(0.65), np.float64(0.8)]",0.3050314465408805,0.6981132075471698,0.8635220125786163
"[np.float64(0.25), np.float64(0.65), np.float64(0.75)]",0.3050314465408805,0.6981132075471698,0.8635220125786163
"[np.float64(0.15), np.float64(0.65), np.float64(0.9)]",0.3050314465408805,0.6981132075471698,0.8635220125786163
"[np.float64(0.4), np.float64(0.4), np.float64(0.6)]",0.330188679245283,0.6666666666666666,0.8635220125786163
"[np.float64(0.35), np.float64(0.5), np.float64(0.55)]",0.31761006289308175,0.6823899371069182,0.8635220125786163
"[np.float64(0.4), np.float64(0.5), np.float64(0.6)]",0.31761006289308175,0.6823899371069182,0.8635220125786163
"[np.float64(0.4), np.float64(0.5), np.float64(0.55)]",0.31761006289308175,0.6823899371069182,0.8635220125786163
"[np.float64(0.2), np.float64(0.7), np.float64(0.75)]",0.3050314465408805,0.6981132075471698,0.8635220125786163
"[np.float64(0.25), np.float64(0.5), np.float64(0.8)]",0.31761006289308175,0.6823899371069182,0.8635220125786163
"[np.float64(0.45), np.float64(0.55), np.float64(0.7)]",0.3050314465408805,0.6981132075471698,0.8635220125786163
"[np.float64(0.3), np.float64(0.65), np.float64(0.9)]",0.29559748427672955,0.710691823899371,0.8641509433962264
"[np.float64(0.3), np.float64(0.45), np.float64(0.75)]",0.32075471698113206,0.6792452830188679,0.8641509433962264
"[np.float64(0.3), np.float64(0.45), np.float64(0.8)]",0.32075471698113206,0.6792452830188679,0.8641509433962264
"[np.float64(0.45), np.float64(0.5), np.float64(0.5)]",0.32075471698113206,0.6792452830188679,0.8641509433962264
"[np.float64(0.25), np.float64(0.6), np.float64(0.7)]",0.3081761006289308,0.6949685534591195,0.8641509433962264
"[np.float64(0.3), np.float64(0.5), np.float64(0.9)]",0.3081761006289308,0.6949685534591195,0.8641509433962264
"[np.float64(0.25), np.float64(0.35), np.float64(0.8)]",0.34591194968553457,0.6477987421383647,0.8641509433962264
"[np.float64(0.25), np.float64(0.6), np.float64(0.65)]",0.3081761006289308,0.6949685534591195,0.8641509433962264
"[np.float64(0.3), np.float64(0.4), np.float64(0.9)]",0.32075471698113206,0.6792452830188679,0.8641509433962264
"[np.float64(0.15), np.float64(0.35), np.float64(0.9)]",0.34591194968553457,0.6477987421383647,0.8641509433962264
"[np.float64(0.25), np.float64(0.35), np.float64(0.75)]",0.34591194968553457,0.6477987421383647,0.8641509433962264
"[np.float64(0.35), np.float64(0.35), np.float64(0.6)]",0.34591194968553457,0.6477987421383647,0.8641509433962264
"[np.float64(0.35), np.float64(0.8), np.float64(0.85)]",0.2830188679245283,0.7264150943396226,0.8641509433962264
"[np.float64(0.35), np.float64(0.7), np.float64(0.7)]",0.29559748427672955,0.710691823899371,0.8641509433962264
"[np.float64(0.35), np.float64(0.75), np.float64(0.85)]",0.2830188679245283,0.7264150943396226,0.8641509433962264
"[np.float64(0.4), np.float64(0.7), np.float64(0.7)]",0.29559748427672955,0.710691823899371,0.8641509433962264
"[np.float64(0.4), np.float64(0.8), np.float64(0.85)]",0.2830188679245283,0.7264150943396226,0.8641509433962264
"[np.float64(0.35), np.float64(0.35), np.float64(0.55)]",0.34591194968553457,0.6477987421383647,0.8641509433962264
"[np.float64(0.15), np.float64(0.6), np.float64(0.85)]",0.3081761006289308,0.6949685534591195,0.8641509433962264
"[np.float64(0.4), np.float64(0.75), np.float64(0.85)]",0.2830188679245283,0.7264150943396226,0.8641509433962264
"[np.float64(0.45), np.float64(0.55), np.float64(0.55)]",0.3113207547169811,0.6918238993710691,0.8647798742138364
"[np.float64(0.25), np.float64(0.85), np.float64(0.85)]",0.2861635220125786,0.7232704402515723,0.8647798742138364
"[np.float64(0.3), np.float64(0.6), np.float64(0.85)]",0.29874213836477986,0.7075471698113207,0.8647798742138364
"[np.float64(0.4), np.float64(0.65), np.float64(0.8)]",0.29874213836477986,0.7075471698113207,0.8647798742138364
"[np.float64(0.2), np.float64(0.55), np.float64(0.85)]",0.3113207547169811,0.6918238993710691,0.8647798742138364
"[np.float64(0.4), np.float64(0.65), np.float64(0.75)]",0.29874213836477986,0.7075471698113207,0.8647798742138364
"[np.float64(0.2), np.float64(0.6), np.float64(0.75)]",0.3113207547169811,0.6918238993710691,0.8647798742138364
"[np.float64(0.45), np.float64(0.5), np.float64(0.65)]",0.3113207547169811,0.6918238993710691,0.8647798742138364
"[np.float64(0.45), np.float64(0.5), np.float64(0.7)]",0.3113207547169811,0.6918238993710691,0.8647798742138364
"[np.float64(0.2), np.float64(0.6), np.float64(0.8)]",0.3113207547169811,0.6918238993710691,0.8647798742138364
"[np.float64(0.4), np.float64(0.5), np.float64(0.75)]",0.3113207547169811,0.6918238993710691,0.8647798742138364
"[np.float64(0.4), np.float64(0.5), np.float64(0.8)]",0.3113207547169811,0.6918238993710691,0.8647798742138364
"[np.float64(0.35), np.float64(0.5), np.float64(0.8)]",0.3113207547169811,0.6918238993710691,0.8647798742138364
"[np.float64(0.35), np.float64(0.5), np.float64(0.75)]",0.3113207547169811,0.6918238993710691,0.8647798742138364
"[np.float64(0.35), np.float64(0.65), np.float64(0.75)]",0.29874213836477986,0.7075471698113207,0.8647798742138364
"[np.float64(0.35), np.float64(0.65), np.float64(0.8)]",0.29874213836477986,0.7075471698113207,0.8647798742138364
"[np.float64(0.35), np.float64(0.4), np.float64(0.8)]",0.3238993710691824,0.6761006289308176,0.8647798742138364
"[np.float64(0.35), np.float64(0.4), np.float64(0.75)]",0.3238993710691824,0.6761006289308176,0.8647798742138364
"[np.float64(0.4), np.float64(0.4), np.float64(0.75)]",0.3238993710691824,0.6761006289308176,0.8647798742138364
"[np.float64(0.4), np.float64(0.4), np.float64(0.8)]",0.3238993710691824,0.6761006289308176,0.8647798742138364
"[np.float64(0.45), np.float64(0.65), np.float64(0.7)]",0.29874213836477986,0.7075471698113207,0.8647798742138364
"[np.float64(0.45), np.float64(0.65), np.float64(0.65)]",0.29874213836477986,0.7075471698113207,0.8647798742138364
"[np.float64(0.3), np.float64(0.35), np.float64(0.9)]",0.33647798742138363,0.660377358490566,0.8647798742138364
"[np.float64(0.45), np.float64(0.55), np.float64(0.6)]",0.3113207547169811,0.6918238993710691,0.8647798742138364
"[np.float64(0.35), np.float64(0.35), np.float64(0.75)]",0.33962264150943394,0.6572327044025157,0.8654088050314466
"[np.float64(0.25), np.float64(0.8), np.float64(0.9)]",0.2893081761006289,0.720125786163522,0.8654088050314466
"[np.float64(0.2), np.float64(0.45), np.float64(0.5)]",0.33962264150943394,0.6572327044025157,0.8654088050314466
"[np.float64(0.2), np.float64(0.45), np.float64(0.45)]",0.33962264150943394,0.6572327044025157,0.8654088050314466
"[np.float64(0.35), np.float64(0.6), np.float64(0.7)]",0.3018867924528302,0.7044025157232704,0.8654088050314466
"[np.float64(0.35), np.float64(0.6), np.float64(0.65)]",0.3018867924528302,0.7044025157232704,0.8654088050314466
"[np.float64(0.4), np.float64(0.6), np.float64(0.65)]",0.3018867924528302,0.7044025157232704,0.8654088050314466
"[np.float64(0.25), np.float64(0.7), np.float64(0.75)]",0.3018867924528302,0.7044025157232704,0.8654088050314466
"[np.float64(0.4), np.float64(0.6), np.float64(0.7)]",0.3018867924528302,0.7044025157232704,0.8654088050314466
"[np.float64(0.25), np.float64(0.7), np.float64(0.8)]",0.3018867924528302,0.7044025157232704,0.8654088050314466
"[np.float64(0.35), np.float64(0.35), np.float64(0.8)]",0.33962264150943394,0.6572327044025157,0.8654088050314466
"[np.float64(0.2), np.float64(0.9), np.float64(0.9)]",0.2893081761006289,0.720125786163522,0.8654088050314466
"[np.float64(0.2), np.float64(0.85), np.float64(0.9)]",0.2893081761006289,0.720125786163522,0.8654088050314466
"[np.float64(0.25), np.float64(0.6), np.float64(0.6)]",0.31446540880503143,0.6886792452830188,0.8654088050314466
"[np.float64(0.25), np.float64(0.75), np.float64(0.9)]",0.2893081761006289,0.720125786163522,0.8654088050314466
"[np.float64(0.15), np.float64(0.7), np.float64(0.9)]",0.3018867924528302,0.7044025157232704,0.8654088050314466
"[np.float64(0.45), np.float64(0.5), np.float64(0.6)]",0.31761006289308175,0.6855345911949685,0.8660377358490565
"[np.float64(0.2), np.float64(0.65), np.float64(0.85)]",0.3050314465408805,0.7012578616352201,0.8660377358490565
"[np.float64(0.45), np.float64(0.5), np.float64(0.55)]",0.31761006289308175,0.6855345911949685,0.8660377358490565
"[np.float64(0.45), np.float64(0.55), np.float64(0.8)]",0.3050314465408805,0.7012578616352201,0.8660377358490565
"[np.float64(0.45), np.float64(0.55), np.float64(0.75)]",0.3050314465408805,0.7012578616352201,0.8660377358490565
"[np.float64(0.2), np.float64(0.5), np.float64(0.85)]",0.31761006289308175,0.6855345911949685,0.8660377358490565
"[np.float64(0.3), np.float64(0.7), np.float64(0.9)]",0.29245283018867924,0.7169811320754716,0.8660377358490565
"[np.float64(0.2), np.float64(0.4), np.float64(0.85)]",0.330188679245283,0.6698113207547169,0.8660377358490565
"[np.float64(0.35), np.float64(0.85), np.float64(0.85)]",0.279874213836478,0.7327044025157232,0.8660377358490565
"[np.float64(0.2), np.float64(0.45), np.float64(0.7)]",0.330188679245283,0.6698113207547169,0.8660377358490565
"[np.float64(0.4), np.float64(0.85), np.float64(0.85)]",0.279874213836478,0.7327044025157232,0.8660377358490565
"[np.float64(0.2), np.float64(0.45), np.float64(0.65)]",0.330188679245283,0.6698113207547169,0.8660377358490565
"[np.float64(0.4), np.float64(0.7), np.float64(0.75)]",0.29559748427672955,0.7138364779874213,0.8666666666666667
"[np.float64(0.15), np.float64(0.6), np.float64(0.9)]",0.3081761006289308,0.6981132075471698,0.8666666666666667
"[np.float64(0.2), np.float64(0.35), np.float64(0.85)]",0.34591194968553457,0.6509433962264151,0.8666666666666667
"[np.float64(0.5), np.float64(0.75), np.float64(0.8)]",0.2830188679245283,0.7295597484276729,0.8666666666666667
"[np.float64(0.45), np.float64(0.75), np.float64(0.85)]",0.2830188679245283,0.7295597484276729,0.8666666666666667
"[np.float64(0.45), np.float64(0.8), np.float64(0.85)]",0.2830188679245283,0.7295597484276729,0.8666666666666667
"[np.float64(0.35), np.float64(0.7), np.float64(0.8)]",0.29559748427672955,0.7138364779874213,0.8666666666666667
"[np.float64(0.25), np.float64(0.6), np.float64(0.8)]",0.3081761006289308,0.6981132075471698,0.8666666666666667
"[np.float64(0.45), np.float64(0.7), np.float64(0.7)]",0.29559748427672955,0.7138364779874213,0.8666666666666667
"[np.float64(0.35), np.float64(0.75), np.float64(0.9)]",0.2830188679245283,0.7295597484276729,0.8666666666666667
"[np.float64(0.5), np.float64(0.75), np.float64(0.75)]",0.2830188679245283,0.7295597484276729,0.8666666666666667
"[np.float64(0.25), np.float64(0.6), np.float64(0.75)]",0.3081761006289308,0.6981132075471698,0.8666666666666667
"[np.float64(0.25), np.float64(0.55), np.float64(0.85)]",0.3081761006289308,0.6981132075471698,0.8666666666666667
"[np.float64(0.4), np.float64(0.8), np.float64(0.9)]",0.2830188679245283,0.7295597484276729,0.8666666666666667
"[np.float64(0.4), np.float64(0.7), np.float64(0.8)]",0.29559748427672955,0.7138364779874213,0.8666666666666667
"[np.float64(0.4), np.float64(0.75), np.float64(0.9)]",0.2830188679245283,0.7295597484276729,0.8666666666666667
"[np.float64(0.4), np.float64(0.6), np.float64(0.6)]",0.3081761006289308,0.6981132075471698,0.8666666666666667
"[np.float64(0.35), np.float64(0.8), np.float64(0.9)]",0.2830188679245283,0.7295597484276729,0.8666666666666667
"[np.float64(0.5), np.float64(0.8), np.float64(0.8)]",0.2830188679245283,0.7295597484276729,0.8666666666666667
"[np.float64(0.35), np.float64(0.6), np.float64(0.6)]",0.3081761006289308,0.6981132075471698,0.8666666666666667
"[np.float64(0.35), np.float64(0.7), np.float64(0.75)]",0.29559748427672955,0.7138364779874213,0.8666666666666667
"[np.float64(0.45), np.float64(0.65), np.float64(0.8)]",0.29874213836477986,0.710691823899371,0.8672955974842766
"[np.float64(0.25), np.float64(0.85), np.float64(0.9)]",0.2861635220125786,0.7264150943396226,0.8672955974842766
"[np.float64(0.45), np.float64(0.5), np.float64(0.75)]",0.3113207547169811,0.6949685534591195,0.8672955974842766
"[np.float64(0.45), np.float64(0.5), np.float64(0.8)]",0.3113207547169811,0.6949685534591195,0.8672955974842766
"[np.float64(0.25), np.float64(0.45), np.float64(0.5)]",0.33647798742138363,0.6635220125786163,0.8672955974842766
"[np.float64(0.45), np.float64(0.65), np.float64(0.75)]",0.29874213836477986,0.710691823899371,0.8672955974842766
"[np.float64(0.2), np.float64(0.45), np.float64(0.55)]",0.33647798742138363,0.6635220125786163,0.8672955974842766
"[np.float64(0.2), np.float64(0.45), np.float64(0.6)]",0.33647798742138363,0.6635220125786163,0.8672955974842766
"[np.float64(0.25), np.float64(0.9), np.float64(0.9)]",0.2861635220125786,0.7264150943396226,0.8672955974842766
"[np.float64(0.25), np.float64(0.45), np.float64(0.45)]",0.33647798742138363,0.6635220125786163,0.8672955974842766
"[np.float64(0.2), np.float64(0.55), np.float64(0.9)]",0.3113207547169811,0.6949685534591195,0.8672955974842766
"[np.float64(0.3), np.float64(0.6), np.float64(0.9)]",0.29874213836477986,0.710691823899371,0.8672955974842766
"[np.float64(0.25), np.float64(0.4), np.float64(0.85)]",0.3270440251572327,0.6761006289308176,0.8679245283018868
"[np.float64(0.25), np.float64(0.45), np.float64(0.65)]",0.3270440251572327,0.6761006289308176,0.8679245283018868
"[np.float64(0.25), np.float64(0.65), np.float64(0.85)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.25), np.float64(0.5), np.float64(0.85)]",0.31446540880503143,0.6918238993710691,0.8679245283018868
"[np.float64(0.2), np.float64(0.7), np.float64(0.85)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.45), np.float64(0.6), np.float64(0.65)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.4), np.float64(0.6), np.float64(0.8)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.35), np.float64(0.6), np.float64(0.8)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.35), np.float64(0.6), np.float64(0.75)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.4), np.float64(0.6), np.float64(0.75)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.25), np.float64(0.45), np.float64(0.7)]",0.3270440251572327,0.6761006289308176,0.8679245283018868
"[np.float64(0.15), np.float64(0.45), np.float64(0.85)]",0.3270440251572327,0.6761006289308176,0.8679245283018868
"[np.float64(0.45), np.float64(0.6), np.float64(0.7)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.35), np.float64(0.55), np.float64(0.85)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.4), np.float64(0.55), np.float64(0.85)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.5), np.float64(0.55), np.float64(0.65)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.5), np.float64(0.55), np.float64(0.7)]",0.3018867924528302,0.7075471698113207,0.8679245283018868
"[np.float64(0.4), np.float64(0.9), np.float64(0.9)]",0.279874213836478,0.7358490566037735,0.8685534591194968
"[np.float64(0.3), np.float64(0.45), np.float64(0.85)]",0.31761006289308175,0.6886792452830188,0.8685534591194968
"[np.float64(0.2), np.float64(0.65), np.float64(0.9)]",0.3050314465408805,0.7044025157232704,0.8685534591194968
"[np.float64(0.25), np.float64(0.35), np.float64(0.85)]",0.34276729559748426,0.6572327044025157,0.8685534591194968
"[np.float64(0.4), np.float64(0.85), np.float64(0.9)]",0.279874213836478,0.7358490566037735,0.8685534591194968
"[np.float64(0.35), np.float64(0.85), np.float64(0.9)]",0.279874213836478,0.7358490566037735,0.8685534591194968
"[np.float64(0.35), np.float64(0.45), np.float64(0.5)]",0.330188679245283,0.6729559748427673,0.8685534591194968
"[np.float64(0.35), np.float64(0.45), np.float64(0.45)]",0.330188679245283,0.6729559748427673,0.8685534591194968
"[np.float64(0.2), np.float64(0.45), np.float64(0.8)]",0.330188679245283,0.6729559748427673,0.8685534591194968
"[np.float64(0.2), np.float64(0.5), np.float64(0.9)]",0.31761006289308175,0.6886792452830188,0.8685534591194968
"[np.float64(0.2), np.float64(0.45), np.float64(0.75)]",0.330188679245283,0.6729559748427673,0.8685534591194968
"[np.float64(0.2), np.float64(0.4), np.float64(0.9)]",0.330188679245283,0.6729559748427673,0.8685534591194968
"[np.float64(0.35), np.float64(0.9), np.float64(0.9)]",0.279874213836478,0.7358490566037735,0.8685534591194968
"[np.float64(0.4), np.float64(0.45), np.float64(0.5)]",0.330188679245283,0.6729559748427673,0.8685534591194968
"[np.float64(0.5), np.float64(0.5), np.float64(0.5)]",0.31761006289308175,0.6886792452830188,0.8685534591194968
"[np.float64(0.4), np.float64(0.45), np.float64(0.45)]",0.330188679245283,0.6729559748427673,0.8685534591194968
"[np.float64(0.45), np.float64(0.85), np.float64(0.85)]",0.279874213836478,0.7358490566037735,0.8685534591194968
"[np.float64(0.5), np.float64(0.5), np.float64(0.65)]",0.3081761006289308,0.7012578616352201,0.869182389937107
"[np.float64(0.45), np.float64(0.8), np.float64(0.9)]",0.2830188679245283,0.7327044025157232,0.869182389937107
"[np.float64(0.4), np.float64(0.4), np.float64(0.85)]",0.32075471698113206,0.6855345911949685,0.869182389937107
"[np.float64(0.4), np.float64(0.45), np.float64(0.7)]",0.32075471698113206,0.6855345911949685,0.869182389937107
"[np.float64(0.35), np.float64(0.65), np.float64(0.85)]",0.29559748427672955,0.7169811320754716,0.869182389937107
