season,week,name,score,status,industry,age,est_vote_share,est_vote_std,method_used,is_consistent,certainty_score
19,11,Janel Parrish,38.99980000000001,Safe,Actor/Actress,25,0.3270522748134445,0.10629444836001359,Percentage,True,0.6547452331264276
19,11,Alfonso Ribeiro,40.0,Safe,Actor/Actress,42,0.3105295323639901,0.10342942172026919,Percentage,True,0.6547452331264276
19,11,Bethany Mota,38.0,Eliminated,Social Media Personality,18,0.12206252501232148,0.046509458752778156,Percentage,True,0.6547452331264276
19,11,Sadie Robertson,39.333200000000005,Safe,TV Personality,17,0.24035566781024234,0.08902143804051142,Percentage,True,0.6547452331264276
20,1,Suzanne Somers,25.0,Safe,Actor/Actress,68,0.08000795345453839,0.05542788893185696,Percentage,True,0.7775317459987955
20,1,Willow Shields,25.0,Safe,Actor/Actress,14,0.07677147546244302,0.053335101012692177,Percentage,True,0.7775317459987955
20,1,Riker Lynch,31.0,Safe,Actor/Actress,23,0.11268894744256462,0.06361982810335465,Percentage,True,0.7775317459987955
20,1,Rumer Willis,32.0,Safe,Actor/Actress,26,0.11481286727096203,0.06480570395240846,Percentage,True,0.7775317459987955
20,1,Nastia Liukin,30.0,Safe,Athlete,25,0.1079402932232392,0.0618633235664618,Percentage,True,0.7775317459987955
20,1,Michael Sam,26.0,Safe,Athlete,25,0.09374769519200302,0.059253893936960414,Percentage,True,0.7775317459987955
20,1,Robert Herjavec,28.0,Safe,Entrepreneur,52,0.06563061620743742,0.05032235071427457,Percentage,True,0.7775317459987955
20,1,Charlotte McKinney,22.0,Safe,Model,21,0.057938349991132405,0.04732812662981889,Percentage,True,0.7775317459987955
20,1,Noah Galloway,26.0,Safe,Motivational Speaker,33,0.0728423810692863,0.053030469073171285,Percentage,True,0.7775317459987955
20,1,Redfoo,22.0,Safe,Singer/Rapper,39,0.06747306260750632,0.050722219237157966,Percentage,True,0.7775317459987955
20,1,Patti LaBelle,25.0,Safe,Singer/Rapper,70,0.07776609163663063,0.05503340436441905,Percentage,True,0.7775317459987955
20,1,Chris Soules,26.0,Safe,TV Personality,33,0.07238026644225655,0.052662452481037285,Percentage,True,0.7775317459987955
20,2,Suzanne Somers,28.0,Safe,Actor/Actress,68,0.08317010549806264,0.044135793195546384,Percentage,True,0.8257890520260762
20,2,Willow Shields,32.0,Safe,Actor/Actress,14,0.08751094410028268,0.05034132625648586,Percentage,True,0.8257890520260762
20,2,Riker Lynch,32.0,Safe,Actor/Actress,23,0.10777790527432089,0.05705457607016654,Percentage,True,0.8257890520260762
20,2,Rumer Willis,32.0,Safe,Actor/Actress,26,0.10341592133446657,0.05266058064348163,Percentage,True,0.8257890520260762
20,2,Nastia Liukin,34.0,Safe,Athlete,25,0.10713542237987593,0.05608498245805409,Percentage,True,0.8257890520260762
20,2,Michael Sam,28.0,Safe,Athlete,25,0.0972070837036143,0.05003442903112154,Percentage,True,0.8257890520260762
20,2,Robert Herjavec,28.0,Safe,Entrepreneur,52,0.07062885844523102,0.038709303259419355,Percentage,True,0.8257890520260762
20,2,Charlotte McKinney,26.0,Safe,Model,21,0.07807115660313255,0.04101621409246695,Percentage,True,0.8257890520260762
20,2,Noah Galloway,27.0,Safe,Motivational Speaker,33,0.07739150943869919,0.04057774618068715,Percentage,True,0.8257890520260762
20,2,Redfoo,31.0,Eliminated,Singer/Rapper,39,0.0167036423734654,0.008541711764134683,Percentage,True,0.8257890520260762
20,2,Patti LaBelle,28.0,Safe,Singer/Rapper,70,0.08451527652239,0.046766351175866486,Percentage,True,0.8257890520260762
20,2,Chris Soules,21.0,Safe,TV Personality,33,0.08647217432645861,0.03670982979434076,Percentage,True,0.8257890520260762
20,3,Suzanne Somers,25.0,Safe,Actor/Actress,68,0.08672672826353195,0.05175105599773776,Percentage,True,0.7934991420969173
20,3,Willow Shields,32.0,Safe,Actor/Actress,14,0.09911863197972487,0.058651081990980354,Percentage,True,0.7934991420969173
20,3,Riker Lynch,34.0,Safe,Actor/Actress,23,0.1251677939328605,0.06297593873565911,Percentage,True,0.7934991420969173
20,3,Rumer Willis,33.0,Safe,Actor/Actress,26,0.12088989780954337,0.062179217604432076,Percentage,True,0.7934991420969173
20,3,Nastia Liukin,34.0,Safe,Athlete,25,0.12468484999578278,0.06309194536653155,Percentage,True,0.7934991420969173
20,3,Michael Sam,24.0,Safe,Athlete,25,0.09902910033858235,0.05558500304783116,Percentage,True,0.7934991420969173
20,3,Robert Herjavec,29.0,Safe,Entrepreneur,52,0.06856456835090681,0.04642416987964733,Percentage,True,0.7934991420969173
20,3,Charlotte McKinney,22.0,Eliminated,Model,21,0.023394875408367072,0.01368686088207196,Percentage,True,0.7934991420969173
20,3,Noah Galloway,30.0,Safe,Motivational Speaker,33,0.08459956483487659,0.0532823240472862,Percentage,True,0.7934991420969173
20,3,Patti LaBelle,22.0,Safe,Singer/Rapper,70,0.08420791681495828,0.04847342636018244,Percentage,True,0.7934991420969173
20,3,Chris Soules,28.0,Safe,TV Personality,33,0.08361607227086497,0.0517763353211173,Percentage,True,0.7934991420969173
20,4,Suzanne Somers,28.0,Safe,Actor/Actress,68,0.09973494427350903,0.05054787286808868,Percentage,True,0.790154327133498
20,4,Willow Shields,39.0,Safe,Actor/Actress,14,0.11541936846848068,0.06109519691349528,Percentage,True,0.790154327133498
20,4,Riker Lynch,34.0,Safe,Actor/Actress,23,0.12589627951607407,0.06444549649233872,Percentage,True,0.790154327133498
20,4,Rumer Willis,35.0,Safe,Actor/Actress,26,0.12906682262630645,0.06407972886987932,Percentage,True,0.790154327133498
20,4,Nastia Liukin,36.0,Safe,Athlete,25,0.13114567297222135,0.06526323574824415,Percentage,True,0.790154327133498
20,4,Michael Sam,30.0,Eliminated,Athlete,25,0.029519692251636077,0.01350182297450293,Percentage,True,0.790154327133498
20,4,Robert Herjavec,34.0,Safe,Entrepreneur,52,0.08003564476150088,0.04924050513793542,Percentage,True,0.790154327133498
20,4,Noah Galloway,32.0,Safe,Motivational Speaker,33,0.09410564968751366,0.05406790151787357,Percentage,True,0.790154327133498
20,4,Patti LaBelle,30.0,Safe,Singer/Rapper,70,0.09994084450443379,0.053262771240678325,Percentage,True,0.790154327133498
20,4,Chris Soules,27.0,Safe,TV Personality,33,0.09513508093832375,0.04910965040321854,Percentage,True,0.790154327133498
20,5,Suzanne Somers,28.0,Eliminated,Actor/Actress,68,0.030185489294978392,0.01573684544063428,Percentage,True,0.7767073053549047
20,5,Willow Shields,34.0,Safe,Actor/Actress,14,0.11869145820446823,0.06406006433640475,Percentage,True,0.7767073053549047
20,5,Riker Lynch,38.0,Safe,Actor/Actress,23,0.1470685661913125,0.06959064483744964,Percentage,True,0.7767073053549047
20,5,Rumer Willis,39.0,Safe,Actor/Actress,26,0.1504850651776732,0.07128934196091948,Percentage,True,0.7767073053549047
20,5,Nastia Liukin,38.0,Safe,Athlete,25,0.1513125209972938,0.07176300530050181,Percentage,True,0.7767073053549047
20,5,Robert Herjavec,24.0,Safe,Entrepreneur,52,0.09228845052620037,0.04487422623305477,Percentage,True,0.7767073053549047
20,5,Noah Galloway,28.0,Safe,Motivational Speaker,33,0.10015965725123467,0.0557374350525403,Percentage,True,0.7767073053549047
20,5,Patti LaBelle,27.0,Safe,Singer/Rapper,70,0.10868423176982682,0.05576631730002891,Percentage,True,0.7767073053549047
20,5,Chris Soules,27.0,Safe,TV Personality,33,0.10112456058701232,0.05359068248993033,Percentage,True,0.7767073053549047
20,6,Willow Shields,36.5,Safe,Actor/Actress,14,0.13807638941156605,0.0694198924877888,Percentage,True,0.7545941233905928
20,6,Riker Lynch,38.0,Safe,Actor/Actress,23,0.17638598606368971,0.0797731181299697,Percentage,True,0.7545941233905928
20,6,Rumer Willis,35.5,Safe,Actor/Actress,26,0.15844223988464848,0.07479263744510796,Percentage,True,0.7545941233905928
20,6,Nastia Liukin,36.5,Safe,Athlete,25,0.16863556717869474,0.07691811953204997,Percentage,True,0.7545941233905928
20,6,Robert Herjavec,33.5,Safe,Entrepreneur,52,0.09539810993158598,0.050793223092361395,Percentage,True,0.7545941233905928
20,6,Noah Galloway,34.0,Safe,Motivational Speaker,33,0.11153499262034035,0.05955355752797808,Percentage,True,0.7545941233905928
20,6,Patti LaBelle,34.0,Eliminated,Singer/Rapper,70,0.03587272872600427,0.01797831263096409,Percentage,True,0.7545941233905928
20,6,Chris Soules,35.0,Safe,TV Personality,33,0.11565398618347088,0.06158289237259423,Percentage,True,0.7545941233905928
20,7,Willow Shields,39.0,Eliminated,Actor/Actress,14,0.04651118970655499,0.019675713641028342,Percentage,True,0.7651308822642395
20,7,Riker Lynch,37.0,Safe,Actor/Actress,23,0.1808316727039509,0.07597336218834042,Percentage,True,0.7651308822642395
20,7,Rumer Willis,37.0,Safe,Actor/Actress,26,0.17334571280766933,0.07110466927446925,Percentage,True,0.7651308822642395
20,7,Nastia Liukin,41.0,Safe,Athlete,25,0.18816848708936407,0.07882344322148925,Percentage,True,0.7651308822642395
20,7,Robert Herjavec,31.0,Safe,Entrepreneur,52,0.13308674055278208,0.050102189810797955,Percentage,True,0.7651308822642395
20,7,Noah Galloway,38.0,Safe,Motivational Speaker,33,0.13457091550126551,0.06078792001187729,Percentage,True,0.7651308822642395
20,7,Chris Soules,31.0,Safe,TV Personality,33,0.14348528163841323,0.0545536578895784,Percentage,True,0.7651308822642395
20,8,Riker Lynch,39.0,Safe,Actor/Actress,23,0.22415402206635454,0.08611062339098927,Percentage,True,0.7309616402095338
20,8,Rumer Willis,40.0,Safe,Actor/Actress,26,0.228152826351522,0.09092614563612789,Percentage,True,0.7309616402095338
20,8,Nastia Liukin,38.0,Safe,Athlete,25,0.22514959255165873,0.08573620921917303,Percentage,True,0.7309616402095338
20,8,Robert Herjavec,31.0,Eliminated,Entrepreneur,52,0.06761905923477048,0.037318624910848364,Percentage,True,0.7309616402095338
20,8,Noah Galloway,31.5,Safe,Motivational Speaker,33,0.17689519599609407,0.06770395363009254,Percentage,True,0.7309616402095338
20,8,Chris Soules,32.0,Eliminated,TV Personality,33,0.07802930379960032,0.03576198289846825,Percentage,True,0.7309616402095338
20,9,Riker Lynch,40.0,Safe,Actor/Actress,23,0.30979372781531594,0.09526845111781272,Percentage,True,0.6945478823539873
20,9,Rumer Willis,39.0,Safe,Actor/Actress,26,0.29978306350233425,0.0917855640924508,Percentage,True,0.6945478823539873
20,9,Nastia Liukin,40.0,Eliminated,Athlete,25,0.13826999538078683,0.04098144408130694,Percentage,True,0.6945478823539873
20,9,Noah Galloway,38.0,Safe,Motivational Speaker,33,0.2521532133015638,0.07741665835444222,Percentage,True,0.6945478823539873
20,10,Riker Lynch,40.0,Safe,Actor/Actress,23,0.3816309594903252,0.1231162070964908,Percentage,True,0.5215915658495915
20,10,Rumer Willis,40.0,Safe,Actor/Actress,26,0.37646381750327146,0.12457817656867591,Percentage,True,0.5215915658495915
20,10,Noah Galloway,36.0,Safe,Motivational Speaker,33,0.24190522300640452,0.11111194194763963,Percentage,True,0.5215915658495915
21,1,Gary Busey,20.0,Safe,Actor/Actress,71,0.06809598263238595,0.04810441186639011,Percentage,True,0.7981502835093974
21,1,Alexa PenaVega,29.333333333333332,Safe,Actor/Actress,27,0.09917132562487324,0.05704184127125005,Percentage,True,0.7981502835093974
21,1,Carlos PenaVega,30.666666666666664,Safe,Actor/Actress,26,0.10285132364175181,0.05894056872963986,Percentage,True,0.7981502835093974
21,1,Victor Espinoza,20.0,Safe,Athlete,43,0.06904481800934789,0.048463438113129455,Percentage,True,0.7981502835093974
21,1,Alek Skarlatos,29.333333333333332,Safe,Military,22,0.08015929259430074,0.05181826112373462,Percentage,True,0.7981502835093974
21,1,Chaka Khan,17.333333333333332,Safe,Singer/Rapper,62,0.06259373210896162,0.04591183080988362,Percentage,True,0.7981502835093974
21,1,Andy Grammer,28.0,Safe,Singer/Rapper,31,0.09411064119550208,0.05489508701591433,Percentage,True,0.7981502835093974
21,1,Tamar Braxton,30.666666666666664,Safe,Singer/Rapper,38,0.09003606081179191,0.05495021491065308,Percentage,True,0.7981502835093974
21,1,Nick Carter,32.0,Safe,Singer/Rapper,35,0.1023779031062786,0.05779130404195471,Percentage,True,0.7981502835093974
21,1,Hayes Grier,28.0,Safe,Social Media Personality,15,0.06712758732073691,0.049563659756586824,Percentage,True,0.7981502835093974
21,1,Bindi Irwin,32.0,Safe,TV Personality,17,0.07242508308102694,0.04978321618306094,Percentage,True,0.7981502835093974
21,1,Kim Zolciak-Biermann,16.0,Safe,TV Personality,37,0.0422585399805629,0.038669759806332554,Percentage,True,0.7981502835093974
21,1,Paula Deen,20.0,Safe,TV Personality,68,0.04974770989247947,0.04007798496592813,Percentage,True,0.7981502835093974
21,2,Gary Busey,22.0,Safe,Actor/Actress,71,0.08343058044328183,0.043351937244487236,Percentage,True,0.8274084544157813
21,2,Alexa PenaVega,30.666666666666664,Safe,Actor/Actress,27,0.1051075889258652,0.05629872486067463,Percentage,True,0.8274084544157813
21,2,Carlos PenaVega,30.0,Safe,Actor/Actress,26,0.10515553695865293,0.05565098525098356,Percentage,True,0.8274084544157813
21,2,Victor Espinoza,24.666666666666664,Eliminated,Athlete,43,0.020959212999815593,0.010846133333248782,Percentage,True,0.8274084544157813
21,2,Alek Skarlatos,30.0,Safe,Military,22,0.08128350434030006,0.047894766197674465,Percentage,True,0.8274084544157813
21,2,Chaka Khan,20.0,Eliminated,Singer/Rapper,62,0.02566328657002828,0.013686807580410333,Percentage,True,0.8274084544157813
21,2,Andy Grammer,29.333333333333332,Safe,Singer/Rapper,31,0.10037281567237859,0.054679736286478514,Percentage,True,0.8274084544157813
21,2,Tamar Braxton,32.666666666666664,Safe,Singer/Rapper,38,0.09615634690597787,0.05366078063680241,Percentage,True,0.8274084544157813
21,2,Nick Carter,30.0,Safe,Singer/Rapper,35,0.1028148622114482,0.053529006231733386,Percentage,True,0.8274084544157813
21,2,Hayes Grier,30.0,Safe,Social Media Personality,15,0.07114099010760375,0.04546690485891208,Percentage,True,0.8274084544157813
21,2,Bindi Irwin,32.0,Safe,TV Personality,17,0.07427589993003404,0.04731466513652708,Percentage,True,0.8274084544157813
21,2,Kim Zolciak-Biermann,24.666666666666664,Safe,TV Personality,37,0.06662403772278819,0.038958243549890206,Percentage,True,0.8274084544157813
21,2,Paula Deen,24.666666666666664,Safe,TV Personality,68,0.06701533721182518,0.039583831980888266,Percentage,True,0.8274084544157813
21,3,Gary Busey,25.0,Safe,Actor/Actress,71,0.0897405693580548,0.052426162556882774,Percentage,True,0.7871780930168334
21,3,Alexa PenaVega,36.0,Safe,Actor/Actress,27,0.11741378468443923,0.06004273979212929,Percentage,True,0.7871780930168334
21,3,Carlos PenaVega,31.0,Safe,Actor/Actress,26,0.11626512190851035,0.0596261333442442,Percentage,True,0.7871780930168334
21,3,Alek Skarlatos,33.0,Safe,Military,22,0.0910899594505224,0.05349601026649439,Percentage,True,0.7871780930168334
21,3,Andy Grammer,29.0,Safe,Singer/Rapper,31,0.11016301685496867,0.058977441309765226,Percentage,True,0.7871780930168334
21,3,Tamar Braxton,33.0,Safe,Singer/Rapper,38,0.10126419024353872,0.055956691104182985,Percentage,True,0.7871780930168334
21,3,Nick Carter,36.0,Safe,Singer/Rapper,35,0.1197399848661098,0.06149875510433625,Percentage,True,0.7871780930168334
21,3,Hayes Grier,30.0,Safe,Social Media Personality,15,0.07148576446665125,0.048913644772949176,Percentage,True,0.7871780930168334
21,3,Bindi Irwin,32.0,Safe,TV Personality,17,0.0772748986986878,0.049715369883733054,Percentage,True,0.7871780930168334
21,3,Kim Zolciak-Biermann,0.0,Safe,TV Personality,37,0.04547158400202281,0.03991643165312849,Percentage,True,0.7871780930168334
21,3,Paula Deen,20.0,Safe,TV Personality,68,0.060091125466494165,0.04469086441586228,Percentage,True,0.7871780930168334
21,4,Gary Busey,21.333333333333332,Eliminated,Actor/Actress,71,0.0291489322519213,0.01529276239630552,Percentage,True,0.8143184246611426
21,4,Alexa PenaVega,28.0,Safe,Actor/Actress,27,0.10903026919918134,0.05445352988190982,Percentage,True,0.8143184246611426
21,4,Carlos PenaVega,33.33333333333333,Safe,Actor/Actress,26,0.11139332072162879,0.055461207616868936,Percentage,True,0.8143184246611426
21,4,Alek Skarlatos,32.0,Safe,Military,22,0.08668255440164585,0.04996690757871999,Percentage,True,0.8143184246611426
21,4,Andy Grammer,30.666666666666664,Safe,Singer/Rapper,31,0.10823435350019131,0.05440890480466448,Percentage,True,0.8143184246611426
21,4,Tamar Braxton,36.0,Safe,Singer/Rapper,38,0.09534581379953973,0.05133895122479249,Percentage,True,0.8143184246611426
21,4,Nick Carter,36.0,Safe,Singer/Rapper,35,0.11249542441302202,0.057187096934077614,Percentage,True,0.8143184246611426
21,4,Hayes Grier,36.0,Safe,Social Media Personality,15,0.07064096259737003,0.04541646375257051,Percentage,True,0.8143184246611426
21,4,Bindi Irwin,37.33333333333333,Safe,TV Personality,17,0.07349313524202435,0.0475920756438152,Percentage,True,0.8143184246611426
21,4,Kim Zolciak-Biermann,0.0,Safe,TV Personality,37,0.1327706854489295,0.037656458856103046,Percentage,True,0.8143184246611426
21,4,Paula Deen,24.0,Safe,TV Personality,68,0.0707645484245453,0.04184997349203059,Percentage,True,0.8143184246611426
21,5,Alexa PenaVega,40.0,Safe,Actor/Actress,27,0.13038341146931948,0.06479253636722976,Percentage,True,0.7706157868939758
21,5,Carlos PenaVega,39.0,Safe,Actor/Actress,26,0.12965165753008412,0.0654195987346511,Percentage,True,0.7706157868939758
21,5,Alek Skarlatos,29.0,Safe,Military,22,0.09239789829185342,0.0556550675356332,Percentage,True,0.7706157868939758
21,5,Andy Grammer,36.0,Safe,Singer/Rapper,31,0.12511146605392068,0.06474861350611455,Percentage,True,0.7706157868939758
21,5,Tamar Braxton,29.0,Safe,Singer/Rapper,38,0.10462973103231107,0.059325710437247034,Percentage,True,0.7706157868939758
21,5,Nick Carter,35.0,Safe,Singer/Rapper,35,0.12767586543660636,0.0634477548635129,Percentage,True,0.7706157868939758
21,5,Hayes Grier,30.0,Safe,Social Media Personality,15,0.07458697366858515,0.05163821662084343,Percentage,True,0.7706157868939758
21,5,Bindi Irwin,37.0,Safe,TV Personality,17,0.0799053781746907,0.052130697211402885,Percentage,True,0.7706157868939758
21,5,Kim Zolciak-Biermann,0.0,Safe,TV Personality,37,0.06589671882210649,0.047074911649362214,Percentage,True,0.7706157868939758
21,5,Paula Deen,26.0,Safe,TV Personality,68,0.0697608995205222,0.04922742583906332,Percentage,True,0.7706157868939758
21,6,Alexa PenaVega,30.0,Safe,Actor/Actress,27,0.11716802505937958,0.058033220902755006,Percentage,True,0.8028382559177767
21,6,Carlos PenaVega,38.0,Safe,Actor/Actress,26,0.1212520720121571,0.05873767547833834,Percentage,True,0.8028382559177767
21,6,Alek Skarlatos,30.0,Safe,Military,22,0.08820900248135664,0.049858675711377975,Percentage,True,0.8028382559177767
21,6,Andy Grammer,40.0,Safe,Singer/Rapper,31,0.12366346247249944,0.06046645371484673,Percentage,True,0.8028382559177767
21,6,Tamar Braxton,40.0,Safe,Singer/Rapper,38,0.10526005067263411,0.05466152243029336,Percentage,True,0.8028382559177767
21,6,Nick Carter,39.0,Safe,Singer/Rapper,35,0.12363990822282961,0.060212635395393024,Percentage,True,0.8028382559177767
21,6,Hayes Grier,32.0,Safe,Social Media Personality,15,0.07413196274692231,0.046486886678372905,Percentage,True,0.8028382559177767
21,6,Bindi Irwin,40.0,Safe,TV Personality,17,0.07914512540244573,0.049033100808373566,Percentage,True,0.8028382559177767
21,6,Kim Zolciak-Biermann,0.0,Safe,TV Personality,37,0.14144925317917903,0.03961994159566523,Percentage,True,0.8028382559177767
21,6,Paula Deen,24.0,Eliminated,TV Personality,68,0.02608113775059551,0.015794247490142254,Percentage,True,0.8028382559177767
21,7,Alexa PenaVega,36.666666666666664,Safe,Actor/Actress,27,0.12347048366993983,0.05841836844973347,Percentage,True,0.8072029207049473
21,7,Carlos PenaVega,37.33333333333333,Safe,Actor/Actress,26,0.12427125144716968,0.05901383158852138,Percentage,True,0.8072029207049473
21,7,Alek Skarlatos,35.33333333333333,Safe,Military,22,0.09966658008295165,0.04826599400662624,Percentage,True,0.8072029207049473
21,7,Andy Grammer,37.33333333333333,Safe,Singer/Rapper,31,0.12142144162354016,0.05750304015382044,Percentage,True,0.8072029207049473
21,7,Tamar Braxton,36.0,Safe,Singer/Rapper,38,0.10740582780461491,0.052631797319568414,Percentage,True,0.8072029207049473
21,7,Nick Carter,36.0,Safe,Singer/Rapper,35,0.12658099305208662,0.060913553408244316,Percentage,True,0.8072029207049473
21,7,Hayes Grier,37.33333333333333,Eliminated,Social Media Personality,15,0.02334930652266561,0.012842345875534518,Percentage,True,0.8072029207049473
21,7,Bindi Irwin,38.666666666666664,Safe,TV Personality,17,0.08292790053069288,0.04558508521539601,Percentage,True,0.8072029207049473
21,7,Kim Zolciak-Biermann,0.0,Safe,TV Personality,37,0.19090621526633852,0.038619412396423934,Percentage,True,0.8072029207049473
21,8,Alexa PenaVega,35.99973333333333,Safe,Actor/Actress,27,0.13882707348514228,0.06220121398594723,Percentage,True,0.790874932376826
21,8,Carlos PenaVega,38.666399999999996,Safe,Actor/Actress,26,0.1375940568674798,0.06232210968091967,Percentage,True,0.790874932376826
21,8,Alek Skarlatos,33.33333333333333,Safe,Military,22,0.11302559055896517,0.05410965371217106,Percentage,True,0.790874932376826
21,8,Andy Grammer,31.99973333333333,Eliminated,Singer/Rapper,31,0.04403314002848785,0.017672059738729328,Percentage,True,0.790874932376826
21,8,Tamar Braxton,37.33333333333333,Safe,Singer/Rapper,38,0.11577021620195865,0.05765152006353352,Percentage,True,0.790874932376826
21,8,Nick Carter,44.0,Safe,Singer/Rapper,35,0.1357168710890254,0.06407553120525786,Percentage,True,0.790874932376826
21,8,Bindi Irwin,37.33333333333333,Safe,TV Personality,17,0.09372225291463895,0.051030082114025724,Percentage,True,0.790874932376826
21,8,Kim Zolciak-Biermann,0.0,Safe,TV Personality,37,0.22131079885430205,0.04918796474576338,Percentage,True,0.790874932376826
21,9,Alexa PenaVega,40.0,Eliminated,Actor/Actress,27,0.0405335947430962,0.015605678280642715,Percentage,True,0.8134363091032628
21,9,Carlos PenaVega,36.0,Safe,Actor/Actress,26,0.1484338351618906,0.05661329515475615,Percentage,True,0.8134363091032628
21,9,Alek Skarlatos,34.0,Safe,Military,22,0.1360058598456751,0.048267406313837885,Percentage,True,0.8134363091032628
21,9,Tamar Braxton,32.666666666666664,Safe,Singer/Rapper,38,0.140858890979854,0.052977789875515414,Percentage,True,0.8134363091032628
21,9,Nick Carter,36.666666666666664,Safe,Singer/Rapper,35,0.155678482797335,0.059330237700163845,Percentage,True,0.8134363091032628
21,9,Bindi Irwin,40.0,Safe,TV Personality,17,0.1068855098890772,0.054438921828814865,Percentage,True,0.8134363091032628
21,9,Kim Zolciak-Biermann,0.0,Safe,TV Personality,37,0.271603826583072,0.03925312991555922,Percentage,True,0.8134363091032628
21,10,Carlos PenaVega,42.0,Safe,Actor/Actress,26,0.2021668188025486,0.09036898006658044,Percentage,True,0.6669877354359002
21,10,Alek Skarlatos,38.0,Safe,Military,22,0.15746009426996732,0.08068429948200521,Percentage,True,0.6669877354359002
21,10,Tamar Braxton,0.0,Safe,Singer/Rapper,38,0.13513034617552697,0.07849609896377563,Percentage,True,0.6669877354359002
21,10,Nick Carter,36.0,Safe,Singer/Rapper,35,0.19186123548060435,0.08686385482977976,Percentage,True,0.6669877354359002
21,10,Bindi Irwin,42.0,Safe,TV Personality,17,0.13345367040592265,0.07754676820044228,Percentage,True,0.6669877354359002
21,10,Kim Zolciak-Biermann,0.0,Safe,TV Personality,37,0.17992783486543068,0.08555839530356651,Percentage,True,0.6669877354359002
21,11,Carlos PenaVega,40.0,Eliminated,Actor/Actress,26,0.2119803688521117,0.009838230755132073,Percentage,False,0.9623485281811445
21,11,Alek Skarlatos,37.33319999999999,Safe,Military,22,0.16384478940360606,0.009114818039189624,Percentage,False,0.9623485281811445
21,11,Tamar Braxton,0.0,Safe,Singer/Rapper,38,0.12991084360802244,0.009713636133924073,Percentage,False,0.9623485281811445
21,11,Nick Carter,40.0,Safe,Singer/Rapper,35,0.20936966406573154,0.009173648600114995,Percentage,False,0.9623485281811445
21,11,Bindi Irwin,40.0,Safe,TV Personality,17,0.13700103372937492,0.009207079160796335,Percentage,False,0.9623485281811445
21,11,Kim Zolciak-Biermann,0.0,Safe,TV Personality,37,0.14789330034115347,0.009429795039126236,Percentage,False,0.9623485281811445
22,1,Mischa Barton,21.333333333333332,Safe,Actor/Actress,30,0.08217296714837422,0.05295594743872687,Percentage,True,0.7874679358353026
22,1,Kim Fields,26.666666666666664,Safe,Actor/Actress,46,0.08406722067207364,0.05460306091544743,Percentage,True,0.7874679358353026
22,1,Jodie Sweetin,26.666666666666664,Safe,Actor/Actress,34,0.09537867735980139,0.05576576407732388,Percentage,True,0.7874679358353026
22,1,Doug Flutie,20.0,Safe,Athlete,53,0.06934395292118635,0.05034467528418907,Percentage,True,0.7874679358353026
22,1,Von Miller,28.0,Safe,Athlete,27,0.0988318882960146,0.057174244507253454,Percentage,True,0.7874679358353026
22,1,Antonio Brown,28.0,Safe,Athlete,27,0.09936580676374941,0.05791383847364403,Percentage,True,0.7874679358353026
22,1,Paige VanZant,28.0,Safe,Athlete,22,0.09904015447425027,0.059045173125734686,Percentage,True,0.7874679358353026
22,1,Geraldo Rivera,17.333333333333332,Safe,Journalist,72,0.041052600047165676,0.03819388780755197,Percentage,True,0.7874679358353026
22,1,Nyle DiMarco,30.666666666666664,Safe,Model,26,0.08630274124048026,0.05474315208820731,Percentage,True,0.7874679358353026
22,1,Ginger Zee,30.666666666666664,Safe,News Anchor,35,0.08469781554208003,0.05419467255831899,Percentage,True,0.7874679358353026
22,1,Wanya Morris,30.666666666666664,Safe,Singer/Rapper,42,0.09288206281984547,0.055482451297197886,Percentage,True,0.7874679358353026
22,1,Marla Maples,28.0,Safe,TV Personality,52,0.06686411271497848,0.04717932492049678,Percentage,True,0.7874679358353026
22,2,Mischa Barton,20.0,Safe,Actor/Actress,30,0.08560921033719196,0.04996067638970762,Percentage,True,0.8028130847738661
22,2,Kim Fields,25.333333333333332,Safe,Actor/Actress,46,0.08449273263044868,0.0514030199304917,Percentage,True,0.8028130847738661
22,2,Jodie Sweetin,28.0,Safe,Actor/Actress,34,0.1011325929100077,0.05561001929483235,Percentage,True,0.8028130847738661
22,2,Doug Flutie,26.666666666666664,Safe,Athlete,53,0.08171404958235193,0.05013665386105338,Percentage,True,0.8028130847738661
22,2,Von Miller,26.666666666666664,Safe,Athlete,27,0.09949933463669701,0.055495275648017726,Percentage,True,0.8028130847738661
22,2,Antonio Brown,25.333333333333332,Safe,Athlete,27,0.09785746317050067,0.05642094227185166,Percentage,True,0.8028130847738661
22,2,Paige VanZant,32.0,Safe,Athlete,22,0.10895329523458729,0.05682833047518623,Percentage,True,0.8028130847738661
22,2,Geraldo Rivera,17.333333333333332,Eliminated,Journalist,72,0.020632351985882976,0.014150282844455088,Percentage,True,0.8028130847738661
22,2,Nyle DiMarco,26.666666666666664,Safe,Model,26,0.0797897042871737,0.05205934199993097,Percentage,True,0.8028130847738661
22,2,Ginger Zee,28.0,Safe,News Anchor,35,0.08136513489185855,0.05078431582461387,Percentage,True,0.8028130847738661
22,2,Wanya Morris,32.0,Safe,Singer/Rapper,42,0.09595879407852004,0.0537430706916693,Percentage,True,0.8028130847738661
22,2,Marla Maples,26.666666666666664,Safe,TV Personality,52,0.06299533625477906,0.04496881644659176,Percentage,True,0.8028130847738661
22,3,Mischa Barton,24.0,Eliminated,Actor/Actress,30,0.02850341859582883,0.013533437295068564,Percentage,True,0.798289098747287
